阶段ID,技能描述（策划）,阶段类型,执行方式,播放延时,动作类型,动作最长时间,移动类型,同步保护,目的x,目的y,残影对象编号,残影对象透明度,移动时间,特效类型,特效位置类型,有痕迹,有方向,特效名,特效图层,音效,结果类型,执行结果最长时间,结果受击复位时间,瞬移类型,瞬移时间,保留,瞬移最长时间,多结果标示
17600340,一念成佛-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17600341,一念成佛-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17600350,一念成佛-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17600351,一念成佛-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17600360,一念成佛-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17600361,一念成佛-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17600400,一念成魔-施法动作,0,1,0,9,1100,0,0,0,0,0,188,0,0,0,0,0,,0,,0,0,200,0,0,0,0,1
17600401,一念成魔-施法特效,2,1,0,0,0,0,0,0,0,0,188,0,0,0,0,0,geffect/skill/azm12-xly/mixinzhang_shifa,0,mt3-fs-aoshuchongji-sf,0,0,200,0,0,0,0,1
17600402,一念成魔-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/mixinzhang_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17600403,一念成魔-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17600410,一念成魔-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/mixinzhang_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17600411,一念成魔-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17600420,一念成魔-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/mixinzhang_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17600421,一念成魔-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17600430,一念成魔-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/mixinzhang_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17600431,一念成魔-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17600440,一念成魔-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/mixinzhang_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17600441,一念成魔-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17600500,雷音度厄-施法动作,0,1,0,9,1100,0,0,0,8,0,188,0,0,0,0,0,,0,,0,0,200,0,0,0,0,1
17600501,雷音度厄-施法特效,2,1,0,0,0,0,0,0,0,0,188,0,0,0,0,0,geffect/skill/azm12-xly/lydue_shifa,0,mt3-sq-shouhushengdun-sj,0,0,200,0,0,0,0,1
17600502,雷音度厄-受击特效,2,1,500,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/lydue_shouji,0,,0,0,200,0,0,0,0,1
17600503,雷音度厄-受击结算,4,1,800,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1800,200,0,0,0,0,1
17601700,问天一战-施法动作,0,1,0,9,1100,0,0,0,0,0,188,0,0,0,0,0,,0,,0,0,200,0,0,0,0,1
17601701,问天一战-施法特效上,2,1,0,0,0,0,0,0,0,0,188,0,0,4,0,0,geffect/skill/azm12-xly/lyda_shifangshang,0,mt3-fs-aoshuchongji-sf,0,0,200,0,0,0,0,1
17601702,问天一战-施法特效下,2,1,0,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,mt3-fs-aoshuchongji-sf,0,0,200,0,0,0,0,1
17601703,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601704,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601710,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601711,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601720,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601721,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601730,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601731,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601740,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601741,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601750,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601751,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601760,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601761,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601770,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/zhanyehuo_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601771,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601780,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/mixinzhang_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601781,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601790,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/mixinzhang_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601791,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601800,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/mixinzhang_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601801,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601810,问天一战-受击特效,2,1,600,0,0,0,0,0,0,0,188,0,0,5,0,0,geffect/skill/azm12-xly/mixinzhang_shouji,0,mt3-fs-aoshuchongji-sj,0,0,200,0,0,0,0,1
17601811,问天一战-受击结算,4,1,1100,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,1500,200,0,0,0,0,1
17601820,杀戮盛宴虚弱休息-结算,4,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,,0,,0,200,200,0,0,0,0,1
