商品ID,用处（策划看）,商品名备注,商品类型,类型对应,货币1,货币2,道具消耗id,道具消耗数量,价格1,价格2,现价1,现价2,限购类型,限购数量,限售数量,可见等级,可购买等级下限,可购买等级上限,价格上涨浮动,价格下降浮动,价格上限,价格下限,出售类型,商品描述
4125,商城-强化材料,120级•钨金,1,680007,3,,,,260,,260,,0,0,0,1,1,300,,,,,,
4126,商城-强化材料,130级•钨金,1,680008,3,,,,300,,300,,0,0,0,1,1,300,,,,,,
4127,商城-强化材料,6级神力珠,1,35456,3,,,,3999,,3999,,0,0,0,1,1,300,,,,,,
4128,商城-强化材料,6级魔蕴珠,1,35469,3,,,,3999,,3999,,0,0,0,1,1,300,,,,,,
4129,商城-强化材料,6级神魄珠,1,35482,3,,,,3999,,3999,,0,0,0,1,1,300,,,,,,
4130,商城-强化材料,6级风灵珠,1,35495,3,,,,3999,,3999,,0,0,0,1,1,300,,,,,,
4131,商城-强化材料,低级器灵,1,254410,3,,,,11888,,11888,,0,0,0,1,1,300,,,,,,
4132,商城-强化材料,中级器灵,1,254411,3,,,,19888,,19888,,0,0,0,1,1,300,,,,,,
4133,商城-强化材料,高级器灵,1,254412,3,,,,38888,,38888,,0,0,0,1,1,300,,,,,,
4134,商城-强化材料,法宝碎片•100,1,600605,3,,,,588,,588,,0,0,0,1,1,300,,,,,,
4135,商城-强化材料,青龙石*20,1,600613,3,,,,400,,400,,0,0,0,1,1,300,,,,,,
4136,商城-强化材料,朱雀石*20,1,600614,3,,,,400,,400,,0,0,0,1,1,300,,,,,,
4137,商城-强化材料,白虎石*20,1,600615,3,,,,400,,400,,0,0,0,1,1,300,,,,,,
4138,商城-强化材料,玄武石*20,1,600616,3,,,,400,,400,,0,0,0,1,1,300,,,,,,
4139,商城-强化材料,珍珠,1,40013,3,,,,68,,68,,0,0,0,1,1,300,,,,,,
4140,商城-强化材料,修理符,1,40012,3,,,,68,,68,,0,0,0,1,1,300,,,,,,
4141,商城-强化材料,星辰碎片,1,260003,2,,,,5000,,5000,,1,20,20,1,1,300,,,,,,
4142,商城-强化材料,星辰碎玉,1,260004,2,,,,400000,,400000,,1,10,10,1,1,300,,,,,,
4143,商城-强化材料,星辰晶石,1,260005,2,,,,400000,,400000,,1,10,10,1,1,300,,,,,,
4144,商城-强化材料,1级火灵珠,1,35551,3,,,,98,,98,,1,20,20,1,1,300,,,,,,
4200,商城-宠物培养,金柳露,1,310102,3,,,,18,,18,,0,0,0,1,1,300,,,,,,
4201,商城-宠物培养,超级金柳露,1,310103,3,,,,58,,58,,0,0,0,1,1,300,,,,,,
4202,商城-宠物培养,净瓶玉露,1,310104,3,,,,58,,58,,0,0,0,1,1,300,,,,,,
4203,商城-宠物培养,元宵,1,310100,3,,,,68,,68,,0,0,0,1,1,300,,,,,,
4204,商城-宠物培养,炼兽珍经,1,310101,3,,,,188,,188,,0,0,0,1,1,300,,,,,,
4205,商城-宠物培养,吉祥锦囊,1,710003,3,,,,68,,68,,1,99,99,1,1,300,,,,,,
4206,商城-宠物培养,丹心锦囊,1,710005,3,,,,68,,68,,1,99,99,1,1,300,,,,,,
4207,商城-宠物培养,如意锦囊,1,710004,3,,,,1668,,1668,,1,99,99,1,1,300,,,,,,
4208,商城-宠物培养,高级内丹袋,1,710006,3,,,,2588,,2588,,1,99,99,1,1,300,,,,,,
4209,商城-宠物培养,炼妖石,1,257001,3,,,,48,,48,,1,20,20,1,1,300,,,,,,
4210,商城-宠物培养,宠物口粮,1,310200,3,,,,1,,1,,0,0,0,1,1,300,,,,,,
4211,商城-宠物培养,神兜兜*4999,1,760010,2,,,,500000,,500000,,1,6,6,1,1,300,,,,,,
4300,商城-每周限购,银钥匙,1,337942,3,,,,38,,38,,1,20,20,1,1,300,,,,,,
4301,商城-每周限购,金钥匙,1,337943,3,,,,188,,188,,1,20,20,1,1,300,,,,,,
4302,商城-每周限购,九九金条,1,254361,3,,,,5888,,5888,,1,1,1,1,1,300,,,,,,
4303,商城-每周限购,元宵,1,310100,3,,,,38,,38,,0,0,0,1,1,300,,,,,,
4304,商城-每周限购,炼兽真经,1,310101,3,,,,128,,128,,0,0,0,1,1,300,,,,,,
4305,商城-每周限购,超级金柳露,1,310103,3,,,,38,,38,,0,0,0,1,1,300,,,,,,
4306,商城-每周限购,净瓶玉露,1,310104,3,,,,38,,38,,2,99,99,1,1,300,,,,,,
4307,商城-每周限购,吉祥锦囊,1,710003,2,,,,5600,,5600,,2,99,99,1,1,300,,,,,,
4308,商城-每周限购,丹心锦囊,1,710005,2,,,,5600,,5600,,2,99,99,1,1,300,,,,,,
4309,商城-每周限购,法宝精华礼包,1,710009,3,,,,88,,88,,2,99,99,1,1,300,,,,,,
4310,商城-每周限购,法宝精魄礼包,1,710010,3,,,,88,,88,,2,99,99,1,1,300,,,,,,
4311,商城-每周限购,炼妖石,1,257001,3,,,,38,,38,,2,99,99,1,1,300,,,,,,
4414,商城-待用,制造书•剑,1,350900,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4415,商城-待用,制造书•枪,1,350901,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4416,商城-待用,制造书•斧钺,1,350902,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4417,商城-待用,制造书•扇,1,350903,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4418,商城-待用,制造书•魔棒,1,350904,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4419,商城-待用,制造书•爪刺,1,350905,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4420,商城-待用,制造书•锤,1,350906,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4421,商城-待用,制造书•鞭,1,350907,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4422,商城-待用,制造书•环圈,1,350908,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4423,商城-待用,制造书•弓,1,350909,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4424,商城-待用,制造书•飘带,1,350910,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4425,商城-待用,制造书•宝珠,1,350911,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4426,商城-待用,制造书•长刀,1,350912,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4427,商城-待用,制造书•双短剑,1,350913,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4428,商城-待用,制造书•降魔杵,1,350914,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4429,商城-待用,制造书•法杖,1,350915,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4430,商城-待用,制造书•弯刀,1,350916,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4431,商城-待用,制造书•男衣,1,350917,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4432,商城-待用,制造书•女衣,1,350918,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4433,商城-待用,制造书•头盔,1,350919,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4434,商城-待用,制造书•发钗,1,350920,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4435,商城-待用,制造书•项链,1,350921,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4436,商城-待用,制造书•腰带,1,350922,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4437,商城-待用,制造书•鞋子,1,350923,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4438,商城-待用,制造书•剑,1,351000,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4439,商城-待用,制造书•枪,1,351001,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4440,商城-待用,制造书•斧钺,1,351002,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4441,商城-待用,制造书•扇,1,351003,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4442,商城-待用,制造书•魔棒,1,351004,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4443,商城-待用,制造书•爪刺,1,351005,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4444,商城-待用,制造书•锤,1,351006,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4445,商城-待用,制造书•鞭,1,351007,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4446,商城-待用,制造书•环圈,1,351008,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4447,商城-待用,制造书•弓,1,351009,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4448,商城-待用,制造书•飘带,1,351010,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4449,商城-待用,制造书•宝珠,1,351011,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4450,商城-待用,制造书•长刀,1,351012,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4451,商城-待用,制造书•双短剑,1,351013,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4452,商城-待用,制造书•降魔杵,1,351014,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4453,商城-待用,制造书•法杖,1,351015,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4454,商城-待用,制造书•弯刀,1,351016,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4455,商城-待用,制造书•男衣,1,351017,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4456,商城-待用,制造书•女衣,1,351018,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4457,商城-待用,制造书•头盔,1,351019,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4458,商城-待用,制造书•发钗,1,351020,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4459,商城-待用,制造书•项链,1,351021,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4460,商城-待用,制造书•腰带,1,351022,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4461,商城-待用,制造书•鞋子,1,351023,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4462,商城-待用,百炼精铁,1,341109,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4463,商城-待用,百炼精铁,1,341110,2,,,,2000000,,2000000,,0,0,0,1,1,300,,,,,,
4464,商城-待用,打造符110级,1,331111,2,,,,500000,,500000,,0,0,0,1,1,300,,,,,,
4465,商城-待用,打造符120级,1,331112,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4466,商城-待用,裁缝符110级,1,331141,2,,,,500000,,500000,,0,0,0,1,1,300,,,,,,
4467,商城-待用,裁缝符120级,1,331142,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4468,商城-待用,炼金符110级,1,331171,2,,,,500000,,500000,,0,0,0,1,1,300,,,,,,
4469,商城-待用,炼金符120级,1,331172,2,,,,1000000,,1000000,,0,0,0,1,1,300,,,,,,
4500,商城-特殊商城,变异幽冥书生,1,600801,3,,,,680,,680,,1,2,2,1,1,300,,,,,,
4501,商城-特殊商城,变异巨灵神将,1,600802,3,,,,680,,680,,1,2,2,1,1,300,,,,,,
4502,商城-特殊商城,变异巡游天神,1,600803,3,,,,680,,680,,1,2,2,1,1,300,,,,,,
4503,商城-特殊商城,变异噬天虎,1,600804,3,,,,1288,,1288,,1,2,2,1,1,300,,,,,,
4504,商城-特殊商城,变异雾中仙,1,600805,3,,,,1288,,1288,,1,2,2,1,1,300,,,,,,
4505,商城-特殊商城,变异灵符女娲,1,600806,3,,,,1288,,1288,,1,2,2,1,1,300,,,,,,
4506,商城-特殊商城,变异律法女娲,1,600807,3,,,,1588,,1588,,1,2,2,1,1,300,,,,,,
4507,商城-特殊商城,变异大力金刚,1,600808,3,,,,1588,,1588,,1,2,2,1,1,300,,,,,,
4508,商城-特殊商城,变异龙龟,1,600809,3,,,,1588,,1588,,1,2,2,1,1,300,,,,,,
4509,商城-特殊商城,变异嘲讽,1,600810,3,,,,3888,,3888,,1,2,2,1,1,300,,,,,,
4510,商城-特殊商城,变异铜臂,1,600811,3,,,,3888,,3888,,1,2,2,1,1,300,,,,,,
4511,商城-特殊商城,变异虎力大仙,1,600812,3,,,,3888,,3888,,1,2,2,1,1,300,,,,,,
4512,商城-特殊商城,变异元宝大王,1,600813,3,,,,5888,,5888,,1,2,2,1,1,300,,,,,,
4513,商城-特殊商城,变异启明星,1,600814,3,,,,5888,,5888,,1,2,2,1,1,300,,,,,,
4514,商城-特殊商城,变异绘舞天女,1,600815,3,,,,5888,,5888,,1,2,2,1,1,300,,,,,,
4515,商城-特殊商城,变异苏摩罗,1,600816,3,,,,5888,,5888,,1,2,2,1,1,300,,,,,,
4600,商城-制造商城,环蛇•印诀书,1,258001,2,,,,3888,,3888,,1,50,50,1,1,300,,,,,,
4601,商城-制造商城,卧虎•印诀书,1,258002,2,,,,3888,,3888,,1,50,50,1,1,300,,,,,,
4602,商城-制造商城,斗牛•印诀书,1,258003,2,,,,3888,,3888,,1,50,50,1,1,300,,,,,,
4603,商城-制造商城,追兔•印诀书,1,258004,2,,,,3888,,3888,,1,50,50,1,1,300,,,,,,
4604,商城-制造商城,游龙•印诀书,1,258005,2,,,,3888,,3888,,1,50,50,1,1,300,,,,,,
4605,商城-制造商城,安羊•印诀书,1,258006,2,,,,3888,,3888,,1,50,50,1,1,300,,,,,,
4606,商城-制造商城,60级•钨金,1,680001,2,,,,500,,500,,1,99,99,1,1,300,,,,,,
4607,商城-制造商城,70级•钨金,1,680002,2,,,,500,,500,,1,99,99,1,1,300,,,,,,
4608,商城-制造商城,80级•钨金,1,680003,2,,,,500,,500,,1,99,99,1,1,300,,,,,,
4609,商城-制造商城,90级•钨金,1,680004,2,,,,800,,800,,1,99,99,1,1,300,,,,,,
4610,商城-制造商城,100级•钨金,1,680005,2,,,,1500,,1500,,1,99,99,1,1,300,,,,,,
4611,商城-制造商城,110级•钨金,1,680006,2,,,,3000,,3000,,1,99,99,1,1,300,,,,,,
4612,商城-制造商城,垫书3,1,430002,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4613,商城-制造商城,垫书4,1,430003,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4614,商城-制造商城,垫书5,1,430004,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4615,商城-制造商城,垫书6,1,430005,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4616,商城-制造商城,垫书7,1,430006,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4617,商城-制造商城,垫书8,1,430007,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4618,商城-制造商城,垫书9,1,430008,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4619,商城-制造商城,垫书10,1,430009,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4620,商城-制造商城,垫书11,1,430010,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4621,商城-制造商城,垫书12,1,430011,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4622,商城-制造商城,垫书13,1,430012,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4623,商城-制造商城,垫书14,1,430013,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4624,商城-制造商城,垫书15,1,430014,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4625,商城-制造商城,垫书16,1,430015,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4626,商城-制造商城,垫书17,1,430016,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4627,商城-制造商城,垫书18,1,430017,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4628,商城-制造商城,垫书19,1,430018,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4629,商城-制造商城,垫书20,1,430019,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4630,商城-制造商城,垫书21,1,430020,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4631,商城-制造商城,垫书22,1,430021,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4632,商城-制造商城,垫书23,1,430022,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4633,商城-制造商城,垫书24,1,430023,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4634,商城-制造商城,垫书25,1,430024,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4635,商城-制造商城,垫书26,1,430025,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4636,商城-制造商城,垫书27,1,430026,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4637,商城-制造商城,垫书28,1,430027,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4638,商城-制造商城,垫书29,1,430028,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4639,商城-制造商城,垫书30,1,430029,2,,,,1,,1,,0,0,0,1,1,300,,,,,,
4700,商城-三药商城,金疮药,1,320100,2,,,,100,,100,,0,0,0,1,1,300,,,,,,
4701,商城-三药商城,佛光舍利子,1,320105,2,,,,200,,200,,0,0,0,1,1,300,,,,,,
4702,商城-三药商城,臭豆腐,1,320001,2,,,,200,,200,,0,0,0,1,1,300,,,,,,
4703,商城-三药商城,佛跳墙,1,320002,2,,,,200,,200,,0,0,0,1,1,300,,,,,,
4704,商城-三药商城,桂花丸,1,320003,2,,,,200,,200,,0,0,0,1,1,300,,,,,,
4705,商城-三药商城,珍露酒,1,320004,2,,,,500,,500,,0,0,0,1,1,300,,,,,,
4706,商城-三药商城,翡翠豆腐,1,320005,2,,,,500,,500,,0,0,0,1,1,300,,,,,,
4707,商城-三药商城,长寿面,1,320006,2,,,,500,,500,,0,0,0,1,1,300,,,,,,
4708,商城-三药商城,蛇胆酒,1,320007,2,,,,2000,,2000,,0,0,0,1,1,300,,,,,,
4709,商城-三药商城,金香玉,1,320101,2,,,,2000,,2000,,0,0,0,1,1,300,,,,,,
4710,商城-三药商城,定神香,1,320102,2,,,,2000,,2000,,0,0,0,1,1,300,,,,,,
4711,商城-三药商城,五龙丹,1,320103,2,,,,2000,,2000,,0,0,0,1,1,300,,,,,,
4712,商城-三药商城,九转回魂丹,1,320104,2,,,,2000,,2000,,0,0,0,1,1,300,,,,,,
5000,药店,血色茶花,1,320150,1,,,,2000,,2000,,0,0,0,1,1,300,,,,,,"<T t=""出自南方的野生茶花，可恢复200点气血(战斗外使用增加等量气血储备)"" c=""FF8C5E2A"" f=""simhei-11""></T>"
5001,药店,鹿茸,1,320151,1,,,,1500,,1500,,0,0,0,1,1,300,,,,,,"<T t=""南极仙鹿之茸，可恢复150点气血(战斗外使用增加等量气血储备)"" c=""FF8C5E2A"" f=""simhei-11""></T>"
5002,药店,仙狐涎,1,320152,1,,,,2000,,2000,,0,0,0,1,1,300,,,,,,"<T t=""仙狐的涎水制成的药草，可恢复150点魔法(战斗外使用增加等量魔法储备)"" c=""FF8C5E2A"" f=""simhei-11""></T>"
5003,药店,麝香,1,320153,1,,,,1500,,1500,,0,0,0,1,1,300,,,,,,"<T t=""出自野生雄麝鹿，可恢复100点魔法(战斗外使用增加等量魔法储备)"" c=""FF8C5E2A"" f=""simhei-11""></T>"
5004,药店,金疮药,1,320100,1,,,,20000,,20000,,0,0,0,1,1,300,,,,,,"<T t=""可以恢复500点气血储备，在战斗中使用马上就可以恢复400点气血，在战斗外使用会增加到气血储备中去。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
5005,药店,佛光舍利子,1,320105,1,,,,20000,,20000,,0,0,0,1,1,300,,,,,,"<T t=""佛的舍利子具有补充气血、疗伤和起死回生的功效。"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""功效：只能在战斗内使用，可以复活倒地的角色，并回复100点气血。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
5100,药店,火风之晴,1,320154,1,,,,4000,,4000,,0,0,0,1,1,300,,,,,,
5101,药店,凤凰尾,1,320155,1,,,,3500,,3500,,0,0,0,1,1,300,,,,,,
5102,药店,孔雀红,1,320156,1,,,,3000,,3000,,0,0,0,1,1,300,,,,,,
5103,药店,血珊瑚,1,320157,1,,,,2500,,2500,,0,0,0,1,1,300,,,,,,
5006,帮派药店,臭豆腐,1,320001,2,,,,500,,500,,0,0,0,1,1,300,,,,,,
5007,帮派药店,佛跳墙,1,320002,2,,,,999,,999,,0,0,0,1,1,300,,,,,,
5008,帮派药店,桂花丸,1,320003,2,,,,1200,,1200,,0,0,0,1,1,300,,,,,,
5009,帮派药店,珍露酒,1,320004,2,,,,2500,,2500,,0,0,0,1,1,300,,,,,,
5010,帮派药店,翡翠豆腐,1,320005,2,,,,3000,,3000,,0,0,0,1,1,300,,,,,,
5011,帮派药店,长寿面,1,320006,2,,,,9999,,9999,,0,0,0,1,1,300,,,,,,
5012,帮派药店,蛇胆酒,1,320007,2,,,,8888,,8888,,0,0,0,1,1,300,,,,,,
5013,帮派药店,金创药,1,320100,2,,,,100,,100,,0,0,0,1,1,300,,,,,,
5014,帮派药店,金香玉,1,320101,2,,,,7000,,7000,,0,0,0,1,1,300,,,,,,
5015,帮派药店,定神香,1,320102,2,,,,3000,,3000,,0,0,0,1,1,300,,,,,,
5016,帮派药店,五龙丹,1,320103,2,,,,4000,,4000,,0,0,0,1,1,300,,,,,,
5017,帮派药店,九转回魂丹,1,320104,2,,,,6000,,6000,,0,0,0,1,1,300,,,,,,
5018,帮派药店,佛光舍利子,1,320105,2,,,,200,,200,,0,0,0,1,1,300,,,,,,
5019,帮派药店,原形丹,1,320106,2,,,,13333,,13333,,0,0,0,1,1,300,,,,,,
6000,酒店,大碗红罗羹,1,32014,1,,,,100000,,100000,,0,0,0,1,1,300,,,,,,"<T t=""据异域食谱秘制而成的珍品佳肴，战斗外食用，可自动回复人物和宠物的气血100000点。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
6001,酒店,大碗绿芦羹,1,32015,1,,,,100000,,100000,,0,0,0,1,1,300,,,,,,"<T t=""据异域食谱秘制而成的珍品佳肴，战斗外食用，可自动回复人物和宠物的魔法100000点。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
6002,酒店,红罗羹,1,32037,1,,,,10000,,10000,,0,0,0,1,1,300,,,,,,"<T t=""据异域食谱秘制而成的珍品佳肴，战斗外食用，可自动回复人物和宠物的气血10000点。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
6003,酒店,绿芦羹,1,32038,1,,,,10000,,10000,,0,0,0,1,1,300,,,,,,"<T t=""据异域食谱秘制而成的珍品佳肴，战斗外食用，可自动回复人物和宠物的魔法10000点。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
,活动积分,下面是通用法宝,,,,,,,,,,,,,,,,,,,,,,
70001,活动积分,飞剑,1,700101,7,,,,30,,30,,1,2,2,1,1,300,,,,,,
70002,活动积分,附灵玉,1,700201,7,,,,30,,30,,1,2,2,1,1,300,,,,,,
70003,活动积分,无量经,1,700301,7,,,,30,,30,,1,2,2,1,1,300,,,,,,
70004,活动积分,碧玉葫芦,1,700401,7,,,,30,,30,,1,2,2,1,1,300,,,,,,
70005,活动积分,金甲仙衣,1,700501,7,,,,30,,30,,1,2,2,1,1,300,,,,,,
70006,活动积分,降魔斗篷,1,700601,7,,,,30,,30,,1,2,2,1,1,300,,,,,,
70007,活动积分,风带,1,700701,7,,,,30,,30,,1,2,2,1,1,300,,,,,,
70008,活动积分,点星锤,1,258103,7,,,,30,,30,,1,2,2,1,1,300,,,,,,
,比武积分,下面是通用法宝,,,,,,,,,,,,,,,,,,,,,,
70101,比武积分,飞剑,1,700101,5,,,,30,,30,,1,2,2,1,1,300,,,,,,
70102,比武积分,附灵玉,1,700201,5,,,,30,,30,,1,2,2,1,1,300,,,,,,
70103,比武积分,无量经,1,700301,5,,,,30,,30,,0,0,0,1,1,300,,,,,,
70104,比武积分,碧玉葫芦,1,700401,5,,,,30,,30,,0,0,0,1,1,300,,,,,,
70105,比武积分,金甲仙衣,1,700501,5,,,,30,,30,,0,0,0,1,1,300,,,,,,
70106,比武积分,降魔斗篷,1,700601,5,,,,30,,30,,0,0,0,1,1,300,,,,,,
70107,比武积分,风带,1,700701,5,,,,30,,30,,0,0,0,1,1,300,,,,,,
70108,比武积分,点星锤,1,258103,5,,,,30,,30,,0,0,0,1,1,300,,,,,,
,秘境积分,下面是通用法宝,,,,,,,,,,,,,,,,,,,,,,
70201,秘境积分,修炼果,1,334101,8,,,,30,,30,,1,2,2,1,1,300,,,,,,
,地煞积分,下面是通用法宝,,,,,,,,,,,,,,,,,,,,,,
70301,地煞积分,月华石,1,258100,104,,,,30,,30,,1,2,2,1,1,300,,,,,,
70302,地煞积分,日光石,1,258101,104,,,,30,,30,,1,2,2,1,1,300,,,,,,
70303,地煞积分,神兜兜,1,680700,104,,,,30,,30,,0,0,0,1,1,300,,,,,,
70304,地煞积分,淬灵露,1,400017,104,,,,30,,30,,0,0,0,1,1,300,,,,,,
70305,地煞积分,超级淬灵露,1,400018,104,,,,30,,30,,0,0,0,1,1,300,,,,,,
70306,地煞积分,万物之灵,1,258102,104,,,,30,,30,,0,0,0,1,1,300,,,,,,
70307,地煞积分,点星锤,1,258103,104,,,,30,,30,,0,0,0,1,1,300,,,,,,
70308,地煞积分,星印精魄,1,258104,104,,,,30,,30,,0,0,0,1,1,300,,,,,,
,天罡积分,下面是通用法宝,,,,,,,,,,,,,,,,,,,,,,
70401,天罡积分,日光石,1,258101,105,,,,30,,30,,1,2,2,1,1,300,,,,,,
70402,天罡积分,月华石,1,258100,105,,,,30,,30,,1,2,2,1,1,300,,,,,,
70403,地煞积分,神兜兜,1,680700,105,,,,30,,30,,0,0,0,1,1,300,,,,,,
70404,地煞积分,淬灵露,1,400017,105,,,,30,,30,,0,0,0,1,1,300,,,,,,
70405,地煞积分,超级淬灵露,1,400018,105,,,,30,,30,,0,0,0,1,1,300,,,,,,
70406,地煞积分,万物之灵,1,258102,105,,,,30,,30,,0,0,0,1,1,300,,,,,,
70407,地煞积分,点星锤,1,258103,105,,,,30,,30,,0,0,0,1,1,300,,,,,,
70408,地煞积分,星印精魄,1,258104,105,,,,30,,30,,0,0,0,1,1,300,,,,,,
,地煞积分,下面是通用法宝,,,,,,,,,,,,,,,,,,,,,,
70501,宠装积分,琉璃宠装礼包,1,710020,106,,,,100,,100,,1,1,1,1,1,300,,,,,,
70502,宠装积分,嵌金宠装礼包,1,710021,106,,,,300,,300,,1,1,1,1,1,300,,,,,,
70503,宠装积分,七星宠装礼包,1,710022,106,,,,500,,500,,1,1,1,1,1,300,,,,,,
,通用法宝,下面是通用法宝,,,,,,,,,,,,,,,,,,,,,,
90001,通用法宝,飞剑,1,700101,107,,,,100,,100,,1,5,5,1,1,300,,,,,,"<T t=""佩戴可提升人物属性"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""物理伤害："" c=""FFFFF2DF"" f=""simhei-11""></T><T t=""＋24"" c=""FFFFFFFF"" f=""num-lvsexh""></T><B></B><T t="" "" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><T t="" "" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><T t=""法宝在满阶后可通过两仪逆转获得两仪属性。"" c=""FFFFFF00"" f=""simhei-11""></T>"
