定时活动配置表id,注释（策划备注）,活动开始时间,距离活动开始间隔时间,间隔刷新时间,触发时间随机,刷新时系统提示信息编号,刷新方式,补怪数量上限,补怪持续时间,刷新列表,刷新列表数量,每种NPC数量,刷新场景,刷新场景个数,怪物存在时间,击杀奖励个数,奖励ID,匹配等级方式,奖励个数超过提示编号,是否组队,组队人数要求,需求等级下限,需求等级上限,次数,补怪方式,对应事件刷新ID,观战,消失,对应活动表ID,分级奖励,在线人数刷新,匹配秒数,是否匹配,次数击杀,分级次数,刷新控制,刷新控制总数量,延迟秒数,延迟刷怪提示,数量分配方式,场景中数量分配方式
333001,白象魔王,00:00:01,,3600,,204007,0,0,0,250399,1,30,9038@8,1,7200,99,7990,1,170057,1,1,60,300,1,0,,1,0,323,,,,,,,,,,,1,1
333002,白象魔王,00:00:01,,3600,,204007,0,0,0,250399,1,30,9038@8,1,7200,99,7990,1,170057,1,1,60,300,1,0,,1,0,323,,,,,,,,,,,1,1
333003,白象魔王,00:00:01,,3600,,204007,0,0,0,250399,1,30,9038@8,1,7200,99,7990,1,170057,1,1,60,300,1,0,,1,0,323,,,,,,,,,,,1,1
333004,白象魔王,00:00:01,,3600,,204007,0,0,0,250399,1,30,9038@8,1,7200,99,7990,1,170057,1,1,60,300,1,0,,1,0,323,,,,,,,,,,,1,1
333005,白象魔王,00:00:01,,3600,,204007,0,0,0,250399,1,30,9038@8,1,7200,99,7990,1,170057,1,1,60,300,1,0,,1,0,323,,,,,,,,,,,1,1
333006,白象魔王,00:00:01,,3600,,204007,0,0,0,250399,1,30,9038@8,1,7200,99,7990,1,170057,1,1,60,300,1,0,,1,0,323,,,,,,,,,,,1,1
333007,白象魔王,00:00:01,,3600,,204007,0,0,0,250399,1,30,9038@8,1,7200,99,7990,1,170057,1,1,60,300,1,0,,1,0,323,,,,,,,,,,,1,1
334001,大鹏魔王,00:00:01,,3600,,204008,0,0,0,250400,1,30,9039@8,1,7200,99,7991,1,170057,1,1,60,300,1,0,,1,0,324,,,,,,,,,,,1,1
334002,大鹏魔王,00:00:01,,3600,,204008,0,0,0,250400,1,30,9039@8,1,7200,99,7991,1,170057,1,1,60,300,1,0,,1,0,324,,,,,,,,,,,1,1
334003,大鹏魔王,00:00:01,,3600,,204008,0,0,0,250400,1,30,9039@8,1,7200,99,7991,1,170057,1,1,60,300,1,0,,1,0,324,,,,,,,,,,,1,1
334004,大鹏魔王,00:00:01,,3600,,204008,0,0,0,250400,1,30,9039@8,1,7200,99,7991,1,170057,1,1,60,300,1,0,,1,0,324,,,,,,,,,,,1,1
334005,大鹏魔王,00:00:01,,3600,,204008,0,0,0,250400,1,30,9039@8,1,7200,99,7991,1,170057,1,1,60,300,1,0,,1,0,324,,,,,,,,,,,1,1
334006,大鹏魔王,00:00:01,,3600,,204008,0,0,0,250400,1,30,9039@8,1,7200,99,7991,1,170057,1,1,60,300,1,0,,1,0,324,,,,,,,,,,,1,1
334007,大鹏魔王,00:00:01,,3600,,204008,0,0,0,250400,1,30,9039@8,1,7200,99,7991,1,170057,1,1,60,300,1,0,,1,0,324,,,,,,,,,,,1,1
335001,冥界鬼王,00:00:01,,3600,,204009,0,0,0,250401,1,30,9040@8,1,7200,99,7992,1,170057,1,1,60,300,1,0,,1,0,325,,,,,,,,,,,1,1
335002,冥界鬼王,00:00:01,,3600,,204009,0,0,0,250401,1,30,9040@8,1,7200,99,7992,1,170057,1,1,60,300,1,0,,1,0,325,,,,,,,,,,,1,1
335003,冥界鬼王,00:00:01,,3600,,204009,0,0,0,250401,1,30,9040@8,1,7200,99,7992,1,170057,1,1,60,300,1,0,,1,0,325,,,,,,,,,,,1,1
335004,冥界鬼王,00:00:01,,3600,,204009,0,0,0,250401,1,30,9040@8,1,7200,99,7992,1,170057,1,1,60,300,1,0,,1,0,325,,,,,,,,,,,1,1
335005,冥界鬼王,00:00:01,,3600,,204009,0,0,0,250401,1,30,9040@8,1,7200,99,7992,1,170057,1,1,60,300,1,0,,1,0,325,,,,,,,,,,,1,1
335006,冥界鬼王,00:00:01,,3600,,204009,0,0,0,250401,1,30,9040@8,1,7200,99,7992,1,170057,1,1,60,300,1,0,,1,0,325,,,,,,,,,,,1,1
335007,冥界鬼王,00:00:01,,3600,,204009,0,0,0,250401,1,30,9040@8,1,7200,99,7992,1,170057,1,1,60,300,1,0,,1,0,325,,,,,,,,,,,1,1
336001,★嫦娥★,00:00:10,,1800,,204010,0,0,0,250402,1,7,1605@8,1,7200,5,7993,1,170057,1,1,69,300,1,0,,1,0,326,,,,,,,,,,,1,1
336002,★嫦娥★,00:00:10,,1800,,204010,0,0,0,250402,1,7,1605@8,1,7200,5,7993,1,170057,1,1,69,300,1,0,,1,0,326,,,,,,,,,,,1,1
336003,★嫦娥★,00:00:10,,1800,,204010,0,0,0,250402,1,7,1605@8,1,7200,5,7993,1,170057,1,1,69,300,1,0,,1,0,326,,,,,,,,,,,1,1
336004,★嫦娥★,00:00:10,,1800,,204010,0,0,0,250402,1,7,1605@8,1,7200,5,7993,1,170057,1,1,69,300,1,0,,1,0,326,,,,,,,,,,,1,1
336005,★嫦娥★,00:00:10,,1800,,204010,0,0,0,250402,1,7,1605@8,1,7200,5,7993,1,170057,1,1,69,300,1,0,,1,0,326,,,,,,,,,,,1,1
336006,★嫦娥★,00:00:10,,1800,,204010,0,0,0,250402,1,7,1605@8,1,7200,5,7993,1,170057,1,1,69,300,1,0,,1,0,326,,,,,,,,,,,1,1
336007,★嫦娥★,00:00:10,,1800,,204010,0,0,0,250402,1,7,1605@8,1,7200,5,7993,1,170057,1,1,69,300,1,0,,1,0,326,,,,,,,,,,,1,1
337001,★天蓬★,00:00:10,,1800,,204011,0,0,0,250403,1,7,1605@8,1,7200,5,7994,1,170057,1,1,69,300,1,0,,1,0,327,,,,,,,,,,,1,1
337002,★天蓬★,00:00:10,,1800,,204011,0,0,0,250403,1,7,1605@8,1,7200,5,7994,1,170057,1,1,69,300,1,0,,1,0,327,,,,,,,,,,,1,1
337003,★天蓬★,00:00:10,,1800,,204011,0,0,0,250403,1,7,1605@8,1,7200,5,7994,1,170057,1,1,69,300,1,0,,1,0,327,,,,,,,,,,,1,1
337004,★天蓬★,00:00:10,,1800,,204011,0,0,0,250403,1,7,1605@8,1,7200,5,7994,1,170057,1,1,69,300,1,0,,1,0,327,,,,,,,,,,,1,1
337005,★天蓬★,00:00:10,,1800,,204011,0,0,0,250403,1,7,1605@8,1,7200,5,7994,1,170057,1,1,69,300,1,0,,1,0,327,,,,,,,,,,,1,1
337006,★天蓬★,00:00:10,,1800,,204011,0,0,0,250403,1,7,1605@8,1,7200,5,7994,1,170057,1,1,69,300,1,0,,1,0,327,,,,,,,,,,,1,1
337007,★天蓬★,00:00:10,,1800,,204011,0,0,0,250403,1,7,1605@8,1,7200,5,7994,1,170057,1,1,69,300,1,0,,1,0,327,,,,,,,,,,,1,1
338001,★天罡★,00:00:10,,3600,,204012,0,0,0,250404,1,7,1606@8,1,7200,5,7995,1,170057,1,1,69,300,1,0,,1,0,328,,,,,,,,,,,1,1
338002,★天罡★,00:00:10,,3600,,204012,0,0,0,250404,1,7,1606@8,1,7200,5,7995,1,170057,1,1,69,300,1,0,,1,0,328,,,,,,,,,,,1,1
338003,★天罡★,00:00:10,,3600,,204012,0,0,0,250404,1,7,1606@8,1,7200,5,7995,1,170057,1,1,69,300,1,0,,1,0,328,,,,,,,,,,,1,1
338004,★天罡★,00:00:10,,3600,,204012,0,0,0,250404,1,7,1606@8,1,7200,5,7995,1,170057,1,1,69,300,1,0,,1,0,328,,,,,,,,,,,1,1
338005,★天罡★,00:00:10,,3600,,204012,0,0,0,250404,1,7,1606@8,1,7200,5,7995,1,170057,1,1,69,300,1,0,,1,0,328,,,,,,,,,,,1,1
338006,★天罡★,00:00:10,,3600,,204012,0,0,0,250404,1,7,1606@8,1,7200,5,7995,1,170057,1,1,69,300,1,0,,1,0,328,,,,,,,,,,,1,1
338007,★天罡★,00:00:10,,3600,,204012,0,0,0,250404,1,7,1606@8,1,7200,5,7995,1,170057,1,1,69,300,1,0,,1,0,328,,,,,,,,,,,1,1
339001,★大力★,00:00:10,,7200,,204013,0,0,0,250405,1,7,1606@8,1,7200,5,7996,1,170057,1,1,69,300,1,0,,1,0,329,,,,,,,,,,,1,1
339002,★大力★,00:00:10,,7200,,204013,0,0,0,250405,1,7,1606@8,1,7200,5,7996,1,170057,1,1,69,300,1,0,,1,0,329,,,,,,,,,,,1,1
339003,★大力★,00:00:10,,7200,,204013,0,0,0,250405,1,7,1606@8,1,7200,5,7996,1,170057,1,1,69,300,1,0,,1,0,329,,,,,,,,,,,1,1
339004,★大力★,00:00:10,,7200,,204013,0,0,0,250405,1,7,1606@8,1,7200,5,7996,1,170057,1,1,69,300,1,0,,1,0,329,,,,,,,,,,,1,1
339005,★大力★,00:00:10,,7200,,204013,0,0,0,250405,1,7,1606@8,1,7200,5,7996,1,170057,1,1,69,300,1,0,,1,0,329,,,,,,,,,,,1,1
339006,★大力★,00:00:10,,7200,,204013,0,0,0,250405,1,7,1606@8,1,7200,5,7996,1,170057,1,1,69,300,1,0,,1,0,329,,,,,,,,,,,1,1
339007,★大力★,00:00:10,,7200,,204013,0,0,0,250405,1,7,1606@8,1,7200,5,7996,1,170057,1,1,69,300,1,0,,1,0,329,,,,,,,,,,,1,1
340001,礼乐专家89,00:05:00,,7200,,204014,0,0,0,250406,1,3,1712@8,1,3600,10,7997,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340002,礼乐专家89,00:05:00,,7200,,204014,0,0,0,250406,1,3,1712@8,1,3600,10,7997,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340003,礼乐专家89,00:05:00,,7200,,204014,0,0,0,250406,1,3,1712@8,1,3600,10,7997,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340004,礼乐专家89,00:05:00,,7200,,204014,0,0,0,250406,1,3,1712@8,1,3600,10,7997,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340005,礼乐专家89,00:05:00,,7200,,204014,0,0,0,250406,1,3,1712@8,1,3600,10,7997,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340006,礼乐专家89,00:05:00,,7200,,204014,0,0,0,250406,1,3,1712@8,1,3600,10,7997,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340007,礼乐专家89,00:05:00,,7200,,204014,0,0,0,250406,1,3,1712@8,1,3600,10,7997,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340008,制造大师89,00:05:00,,7200,,204014,0,0,0,250407,1,3,1712@8,1,3600,10,7998,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340009,制造大师89,00:05:00,,7200,,204014,0,0,0,250407,1,3,1712@8,1,3600,10,7998,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340010,制造大师89,00:05:00,,7200,,204014,0,0,0,250407,1,3,1712@8,1,3600,10,7998,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340011,制造大师89,00:05:00,,7200,,204014,0,0,0,250407,1,3,1712@8,1,3600,10,7998,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340012,制造大师89,00:05:00,,7200,,204014,0,0,0,250407,1,3,1712@8,1,3600,10,7998,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340013,制造大师89,00:05:00,,7200,,204014,0,0,0,250407,1,3,1712@8,1,3600,10,7998,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340014,制造大师89,00:05:00,,7200,,204014,0,0,0,250407,1,3,1712@8,1,3600,10,7998,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340015,科举官员89,00:05:00,,7200,,204014,0,0,0,250408,1,3,1712@8,1,3600,10,7999,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340016,科举官员89,00:05:00,,7200,,204014,0,0,0,250408,1,3,1712@8,1,3600,10,7999,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340017,科举官员89,00:05:00,,7200,,204014,0,0,0,250408,1,3,1712@8,1,3600,10,7999,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340018,科举官员89,00:05:00,,7200,,204014,0,0,0,250408,1,3,1712@8,1,3600,10,7999,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340019,科举官员89,00:05:00,,7200,,204014,0,0,0,250408,1,3,1712@8,1,3600,10,7999,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340020,科举官员89,00:05:00,,7200,,204014,0,0,0,250408,1,3,1712@8,1,3600,10,7999,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340021,科举官员89,00:05:00,,7200,,204014,0,0,0,250408,1,3,1712@8,1,3600,10,7999,1,170057,1,0,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340022,商业大亨89,00:05:00,,7200,,204014,0,0,0,250409,1,3,1712@8,1,3600,10,8000,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340023,商业大亨89,00:05:00,,7200,,204014,0,0,0,250409,1,3,1712@8,1,3600,10,8000,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340024,商业大亨89,00:05:00,,7200,,204014,0,0,0,250409,1,3,1712@8,1,3600,10,8000,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340025,商业大亨89,00:05:00,,7200,,204014,0,0,0,250409,1,3,1712@8,1,3600,10,8000,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340026,商业大亨89,00:05:00,,7200,,204014,0,0,0,250409,1,3,1712@8,1,3600,10,8000,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340027,商业大亨89,00:05:00,,7200,,204014,0,0,0,250409,1,3,1712@8,1,3600,10,8000,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340028,商业大亨89,00:05:00,,7200,,204014,0,0,0,250409,1,3,1712@8,1,3600,10,8000,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340029,驯兽高手89,00:05:00,,7200,,204014,0,0,0,250410,1,3,1712@8,1,3600,10,8001,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340030,驯兽高手89,00:05:00,,7200,,204014,0,0,0,250410,1,3,1712@8,1,3600,10,8001,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340031,驯兽高手89,00:05:00,,7200,,204014,0,0,0,250410,1,3,1712@8,1,3600,10,8001,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340032,驯兽高手89,00:05:00,,7200,,204014,0,0,0,250410,1,3,1712@8,1,3600,10,8001,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340033,驯兽高手89,00:05:00,,7200,,204014,0,0,0,250410,1,3,1712@8,1,3600,10,8001,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340034,驯兽高手89,00:05:00,,7200,,204014,0,0,0,250410,1,3,1712@8,1,3600,10,8001,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
340035,驯兽高手89,00:05:00,,7200,,204014,0,0,0,250410,1,3,1712@8,1,3600,10,8001,1,170057,1,1,1,89,1,0,,1,0,330,,,,,,,,,,,1,1
341001,礼乐专家109,00:05:00,,7200,,204015,0,0,0,250411,1,3,1713@8,1,3600,10,8002,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341002,礼乐专家109,00:05:00,,7200,,204015,0,0,0,250411,1,3,1713@8,1,3600,10,8002,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341003,礼乐专家109,00:05:00,,7200,,204015,0,0,0,250411,1,3,1713@8,1,3600,10,8002,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341004,礼乐专家109,00:05:00,,7200,,204015,0,0,0,250411,1,3,1713@8,1,3600,10,8002,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341005,礼乐专家109,00:05:00,,7200,,204015,0,0,0,250411,1,3,1713@8,1,3600,10,8002,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341006,礼乐专家109,00:05:00,,7200,,204015,0,0,0,250411,1,3,1713@8,1,3600,10,8002,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341007,礼乐专家109,00:05:00,,7200,,204015,0,0,0,250411,1,3,1713@8,1,3600,10,8002,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341008,制造大师109,00:05:00,,7200,,204015,0,0,0,250412,1,3,1713@8,1,3600,10,8003,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341009,制造大师109,00:05:00,,7200,,204015,0,0,0,250412,1,3,1713@8,1,3600,10,8003,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341010,制造大师109,00:05:00,,7200,,204015,0,0,0,250412,1,3,1713@8,1,3600,10,8003,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341011,制造大师109,00:05:00,,7200,,204015,0,0,0,250412,1,3,1713@8,1,3600,10,8003,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341012,制造大师109,00:05:00,,7200,,204015,0,0,0,250412,1,3,1713@8,1,3600,10,8003,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341013,制造大师109,00:05:00,,7200,,204015,0,0,0,250412,1,3,1713@8,1,3600,10,8003,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341014,制造大师109,00:05:00,,7200,,204015,0,0,0,250412,1,3,1713@8,1,3600,10,8003,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341015,科举官员109,00:05:00,,7200,,204015,0,0,0,250413,1,3,1713@8,1,3600,10,8004,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341016,科举官员109,00:05:00,,7200,,204015,0,0,0,250413,1,3,1713@8,1,3600,10,8004,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341017,科举官员109,00:05:00,,7200,,204015,0,0,0,250413,1,3,1713@8,1,3600,10,8004,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341018,科举官员109,00:05:00,,7200,,204015,0,0,0,250413,1,3,1713@8,1,3600,10,8004,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341019,科举官员109,00:05:00,,7200,,204015,0,0,0,250413,1,3,1713@8,1,3600,10,8004,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341020,科举官员109,00:05:00,,7200,,204015,0,0,0,250413,1,3,1713@8,1,3600,10,8004,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341021,科举官员109,00:05:00,,7200,,204015,0,0,0,250413,1,3,1713@8,1,3600,10,8004,1,170057,1,0,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341022,商业大亨109,00:05:00,,7200,,204015,0,0,0,250414,1,3,1713@8,1,3600,10,8005,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341023,商业大亨109,00:05:00,,7200,,204015,0,0,0,250414,1,3,1713@8,1,3600,10,8005,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341024,商业大亨109,00:05:00,,7200,,204015,0,0,0,250414,1,3,1713@8,1,3600,10,8005,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341025,商业大亨109,00:05:00,,7200,,204015,0,0,0,250414,1,3,1713@8,1,3600,10,8005,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341026,商业大亨109,00:05:00,,7200,,204015,0,0,0,250414,1,3,1713@8,1,3600,10,8005,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341027,商业大亨109,00:05:00,,7200,,204015,0,0,0,250414,1,3,1713@8,1,3600,10,8005,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341028,商业大亨109,00:05:00,,7200,,204015,0,0,0,250414,1,3,1713@8,1,3600,10,8005,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341029,驯兽高手109,00:05:00,,7200,,204015,0,0,0,250415,1,3,1713@8,1,3600,10,8006,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341030,驯兽高手109,00:05:00,,7200,,204015,0,0,0,250415,1,3,1713@8,1,3600,10,8006,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341031,驯兽高手109,00:05:00,,7200,,204015,0,0,0,250415,1,3,1713@8,1,3600,10,8006,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341032,驯兽高手109,00:05:00,,7200,,204015,0,0,0,250415,1,3,1713@8,1,3600,10,8006,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341033,驯兽高手109,00:05:00,,7200,,204015,0,0,0,250415,1,3,1713@8,1,3600,10,8006,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341034,驯兽高手109,00:05:00,,7200,,204015,0,0,0,250415,1,3,1713@8,1,3600,10,8006,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
341035,驯兽高手109,00:05:00,,7200,,204015,0,0,0,250415,1,3,1713@8,1,3600,10,8006,1,170057,1,1,90,109,1,0,,1,0,331,,,,,,,,,,,1,1
342001,礼乐专家129,00:00:10,,14400,,204016,0,0,0,250416,1,3,1714@8,1,7200,10,8007,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342002,礼乐专家129,00:00:10,,14400,,204016,0,0,0,250416,1,3,1714@8,1,7200,10,8007,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342003,礼乐专家129,00:00:10,,14400,,204016,0,0,0,250416,1,3,1714@8,1,7200,10,8007,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342004,礼乐专家129,00:00:10,,14400,,204016,0,0,0,250416,1,3,1714@8,1,7200,10,8007,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342005,礼乐专家129,00:00:10,,14400,,204016,0,0,0,250416,1,3,1714@8,1,7200,10,8007,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342006,礼乐专家129,00:00:10,,14400,,204016,0,0,0,250416,1,3,1714@8,1,7200,10,8007,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342007,礼乐专家129,00:00:10,,14400,,204016,0,0,0,250416,1,3,1714@8,1,7200,10,8007,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342008,制造大师129,00:00:10,,14400,,204016,0,0,0,250417,1,3,1714@8,1,7200,10,8008,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342009,制造大师129,00:00:10,,14400,,204016,0,0,0,250417,1,3,1714@8,1,7200,10,8008,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342010,制造大师129,00:00:10,,14400,,204016,0,0,0,250417,1,3,1714@8,1,7200,10,8008,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342011,制造大师129,00:00:10,,14400,,204016,0,0,0,250417,1,3,1714@8,1,7200,10,8008,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342012,制造大师129,00:00:10,,14400,,204016,0,0,0,250417,1,3,1714@8,1,7200,10,8008,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342013,制造大师129,00:00:10,,14400,,204016,0,0,0,250417,1,3,1714@8,1,7200,10,8008,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342014,制造大师129,00:00:10,,14400,,204016,0,0,0,250417,1,3,1714@8,1,7200,10,8008,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342015,科举官员129,00:00:10,,14400,,204016,0,0,0,250418,1,3,1714@8,1,7200,10,8009,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342016,科举官员129,00:00:10,,14400,,204016,0,0,0,250418,1,3,1714@8,1,7200,10,8009,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342017,科举官员129,00:00:10,,14400,,204016,0,0,0,250418,1,3,1714@8,1,7200,10,8009,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342018,科举官员129,00:00:10,,14400,,204016,0,0,0,250418,1,3,1714@8,1,7200,10,8009,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342019,科举官员129,00:00:10,,14400,,204016,0,0,0,250418,1,3,1714@8,1,7200,10,8009,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342020,科举官员129,00:00:10,,14400,,204016,0,0,0,250418,1,3,1714@8,1,7200,10,8009,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342021,科举官员129,00:00:10,,14400,,204016,0,0,0,250418,1,3,1714@8,1,7200,10,8009,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342022,商业大亨129,00:00:10,,14400,,204016,0,0,0,250419,1,3,1714@8,1,7200,10,8010,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342023,商业大亨129,00:00:10,,14400,,204016,0,0,0,250419,1,3,1714@8,1,7200,10,8010,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342024,商业大亨129,00:00:10,,14400,,204016,0,0,0,250419,1,3,1714@8,1,7200,10,8010,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342025,商业大亨129,00:00:10,,14400,,204016,0,0,0,250419,1,3,1714@8,1,7200,10,8010,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342026,商业大亨129,00:00:10,,14400,,204016,0,0,0,250419,1,3,1714@8,1,7200,10,8010,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342027,商业大亨129,00:00:10,,14400,,204016,0,0,0,250419,1,3,1714@8,1,7200,10,8010,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342028,商业大亨129,00:00:10,,14400,,204016,0,0,0,250419,1,3,1714@8,1,7200,10,8010,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342029,驯兽高手129,00:00:10,,14400,,204016,0,0,0,250420,1,3,1714@8,1,7200,10,8011,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342030,驯兽高手129,00:00:10,,14400,,204016,0,0,0,250420,1,3,1714@8,1,7200,10,8011,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342031,驯兽高手129,00:00:10,,14400,,204016,0,0,0,250420,1,3,1714@8,1,7200,10,8011,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342032,驯兽高手129,00:00:10,,14400,,204016,0,0,0,250420,1,3,1714@8,1,7200,10,8011,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
342033,驯兽高手129,00:00:10,,14400,,204016,0,0,0,250420,1,3,1714@8,1,7200,10,8011,1,170057,1,1,110,129,1,0,,1,0,332,,,,,,,,,,,1,1
