"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"12000730","幻音古钟4-受击结算","4","0","1300","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","1400","200","0","0","0","0","1"
"12000740","幻音古钟5-受击结算","4","0","1300","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","1400","200","0","0","0","0","1"
"12000750","幻音古钟6-虚弱休息结算","4","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"25403","狮驼岭技能","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"13000000","变身-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000001","变身-施法特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc1-dt/Cc.hfzrsf","0","DT-hfzrsf","0","0","200","0","0","0","0","1"
"13000002","变身-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"13000003","变身-附带吸血","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","50","200","0","0","0","0","1"
"13000100","鹰击1-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000101","鹰击1-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000102","鹰击1-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"13000103","鹰击1-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.yinji","1","ST-yinji","0","0","200","0","0","0","0","1"
"13000104","鹰击1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"13000105","鹰击1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000106","鹰击2-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000107","鹰击2-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000108","鹰击2-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"13000109","鹰击2-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.yinji","1","ST-yinji","0","0","200","0","0","0","0","1"
"13000110","鹰击2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"13000111","鹰击2-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000112","鹰击3-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000113","鹰击3-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000114","鹰击3-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"13000115","鹰击3-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.yinji","1","ST-yinji","0","0","200","0","0","0","0","1"
"13000116","鹰击3-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"13000117","鹰击3-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000118","鹰击4-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000119","鹰击4-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000120","鹰击4-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"13000121","鹰击4-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.yinji","1","ST-yinji","0","0","200","0","0","0","0","1"
"13000122","鹰击4-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"13000123","鹰击4-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000124","鹰击5-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000125","鹰击5-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000126","鹰击5-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"13000127","鹰击5-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.yinji","1","ST-yinji","0","0","200","0","0","0","0","1"
"13000128","鹰击5-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"13000129","鹰击5-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000130","鹰击6-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000131","鹰击6-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000132","鹰击6-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"13000133","鹰击6-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.yinji","1","ST-yinji","0","0","200","0","0","0","0","1"
"13000134","鹰击6-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"13000135","鹰击6-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000136","鹰击7-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000137","鹰击7-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000138","鹰击7-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"13000139","鹰击7-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.yinji","1","ST-yinji","0","0","200","0","0","0","0","1"
"13000140","鹰击7-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"13000141","鹰击7-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000150","鹰击休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"13000200","狮搏-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000201","狮搏-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000202","狮搏-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/acc3-st/Cc.shibo_","1","ST-shibo","0","0","200","0","0","0","0","1"
"13000203","狮搏-受击结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"13000204","狮搏-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000300","魔息术-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000301","魔息术-施法特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.moxishu","0","DT-hfzrsf","0","0","200","0","0","0","0","1"
"13000302","魔息术-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"13000400","象形1-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000401","象形1-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000402","象形1-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.xiangxing","1","ST-xiangxing","0","0","200","0","0","0","0","1"
"13000403","象形1-受击结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"13000404","象形1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000406","象形休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"13000500","连环击-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000501","连环击-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000502","连环击-受击特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.lianhuanji","1","ST-lhj","0","0","200","0","0","0","0","1"
"13000503","连环击-受击结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"13000504","连环击-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","1","","0","","0","0","200","0","0","0","0","1"
"13000505","连环击-受击特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.lianhuanji","1","ST-lhj","0","0","200","0","0","0","0","1"
"13000506","连环击-受击结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"13000507","连环击-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","1","","0","","0","0","200","0","0","0","0","1"
"13000508","连环击-受击特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.lianhuanji","1","ST-lhj","0","0","200","0","0","0","0","1"
"13000509","连环击-受击结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"13000510","连环击-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","1","","0","","0","0","200","0","0","0","0","1"
"13000511","连环击-受击特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.lianhuanji","1","ST-lhj","0","0","200","0","0","0","0","1"
"13000512","连环击-受击结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"13000513","连环击-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","1","","0","","0","0","200","0","0","0","0","1"
"13000514","连环击-受击特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.lianhuanji","1","ST-lhj","0","0","200","0","0","0","0","1"
"13000515","连环击-受击结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"13000516","连环击-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","1","","0","","0","0","200","0","0","0","0","1"
"13000517","连环击-受击特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.lianhuanji","1","ST-lhj","0","0","200","0","0","0","0","1"
"13000518","连环击-受击结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"13000519","保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000520","精准打击虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"13007700","鹰击长空-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13007701","鹰击长空-施法特效","2","1","200","0","0","0","0","0","0","0","188","0","0","4","0","0","geffect/skill/acc3-st/Cc.yjcksf","1","ST-yinjichangkong","0","1000","200","0","0","0","0","1"
"13007702","鹰击长空1-受击结算","4","0","1500","0","1500","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1500","200","0","0","0","0","1"
"13000700","鹰击长空1-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000701","鹰击长空1-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000702","鹰击长空1-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"13000703","鹰击长空1-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.yinjichangkong","1","ST-yinji","0","0","200","0","0","0","0","1"
"13000704","鹰击长空1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"13000705","鹰击长空1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000710","鹰击长空2-保护者移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000711","鹰击长空2-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000712","鹰击长空2-受击特效上","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","1","","0","","0","0","200","0","0","0","0","1"
"13000713","鹰击长空2-受击特效下","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/acc3-st/Cc.yinjichangkong","1","ST-yinji","0","0","200","0","0","0","0","1"
"13000714","鹰击长空2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","800","200","0","0","0","0","1"
"13000715","鹰击长空2-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"13000750","鹰击长空虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"25404","阴曹地府技能","4","1","1000","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","1200","200","0","0","0","0","1"
"14000101","阎罗令1-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"14000102","阎罗令1-施法特效","2","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
