"定时活动配置表id","注释（策划备注）","活动开始时间","距离活动开始间隔时间","间隔刷新时间","触发时间随机","刷新时系统提示信息编号","刷新方式","补怪数量上限","补怪持续时间","刷新列表","刷新列表数量","每种NPC数量","刷新场景","刷新场景个数","怪物存在时间","击杀奖励个数","奖励ID","匹配等级方式","奖励个数超过提示编号","是否组队","组队人数要求","需求等级下限","需求等级上限","次数","补怪方式","对应事件刷新ID","观战","消失","对应活动表ID","分级奖励","在线人数刷新","匹配秒数","是否匹配","次数击杀","分级次数","刷新控制","刷新控制总数量","延迟秒数","延迟刷怪提示"
"340012","制造大师89","00:05:00","","7200","","204014","0","0","0","250407","1","3","1712@8","1","3600","10","7998","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340013","制造大师89","00:05:00","","7200","","204014","0","0","0","250407","1","3","1712@8","1","3600","10","7998","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340014","制造大师89","00:05:00","","7200","","204014","0","0","0","250407","1","3","1712@8","1","3600","10","7998","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340015","科举官员89","00:05:00","","7200","","204014","0","0","0","250408","1","3","1712@8","1","3600","10","7999","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340016","科举官员89","00:05:00","","7200","","204014","0","0","0","250408","1","3","1712@8","1","3600","10","7999","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340017","科举官员89","00:05:00","","7200","","204014","0","0","0","250408","1","3","1712@8","1","3600","10","7999","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340018","科举官员89","00:05:00","","7200","","204014","0","0","0","250408","1","3","1712@8","1","3600","10","7999","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340019","科举官员89","00:05:00","","7200","","204014","0","0","0","250408","1","3","1712@8","1","3600","10","7999","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340020","科举官员89","00:05:00","","7200","","204014","0","0","0","250408","1","3","1712@8","1","3600","10","7999","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340021","科举官员89","00:05:00","","7200","","204014","0","0","0","250408","1","3","1712@8","1","3600","10","7999","1","170057","1","0","1","89","1","0","","1","0","330","","","","","","","","","",""
"340022","商业大亨89","00:05:00","","7200","","204014","0","0","0","250409","1","3","1712@8","1","3600","10","8000","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340023","商业大亨89","00:05:00","","7200","","204014","0","0","0","250409","1","3","1712@8","1","3600","10","8000","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340024","商业大亨89","00:05:00","","7200","","204014","0","0","0","250409","1","3","1712@8","1","3600","10","8000","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340025","商业大亨89","00:05:00","","7200","","204014","0","0","0","250409","1","3","1712@8","1","3600","10","8000","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340026","商业大亨89","00:05:00","","7200","","204014","0","0","0","250409","1","3","1712@8","1","3600","10","8000","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340027","商业大亨89","00:05:00","","7200","","204014","0","0","0","250409","1","3","1712@8","1","3600","10","8000","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340028","商业大亨89","00:05:00","","7200","","204014","0","0","0","250409","1","3","1712@8","1","3600","10","8000","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340029","驯兽高手89","00:05:00","","7200","","204014","0","0","0","250410","1","3","1712@8","1","3600","10","8001","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340030","驯兽高手89","00:05:00","","7200","","204014","0","0","0","250410","1","3","1712@8","1","3600","10","8001","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340031","驯兽高手89","00:05:00","","7200","","204014","0","0","0","250410","1","3","1712@8","1","3600","10","8001","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340032","驯兽高手89","00:05:00","","7200","","204014","0","0","0","250410","1","3","1712@8","1","3600","10","8001","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340033","驯兽高手89","00:05:00","","7200","","204014","0","0","0","250410","1","3","1712@8","1","3600","10","8001","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340034","驯兽高手89","00:05:00","","7200","","204014","0","0","0","250410","1","3","1712@8","1","3600","10","8001","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"340035","驯兽高手89","00:05:00","","7200","","204014","0","0","0","250410","1","3","1712@8","1","3600","10","8001","1","170057","1","1","1","89","1","0","","1","0","330","","","","","","","","","",""
"341001","礼乐专家109","00:05:00","","7200","","204015","0","0","0","250411","1","3","1713@8","1","3600","10","8002","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341002","礼乐专家109","00:05:00","","7200","","204015","0","0","0","250411","1","3","1713@8","1","3600","10","8002","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341003","礼乐专家109","00:05:00","","7200","","204015","0","0","0","250411","1","3","1713@8","1","3600","10","8002","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341004","礼乐专家109","00:05:00","","7200","","204015","0","0","0","250411","1","3","1713@8","1","3600","10","8002","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341005","礼乐专家109","00:05:00","","7200","","204015","0","0","0","250411","1","3","1713@8","1","3600","10","8002","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341006","礼乐专家109","00:05:00","","7200","","204015","0","0","0","250411","1","3","1713@8","1","3600","10","8002","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341007","礼乐专家109","00:05:00","","7200","","204015","0","0","0","250411","1","3","1713@8","1","3600","10","8002","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341008","制造大师109","00:05:00","","7200","","204015","0","0","0","250412","1","3","1713@8","1","3600","10","8003","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341009","制造大师109","00:05:00","","7200","","204015","0","0","0","250412","1","3","1713@8","1","3600","10","8003","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341010","制造大师109","00:05:00","","7200","","204015","0","0","0","250412","1","3","1713@8","1","3600","10","8003","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341011","制造大师109","00:05:00","","7200","","204015","0","0","0","250412","1","3","1713@8","1","3600","10","8003","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341012","制造大师109","00:05:00","","7200","","204015","0","0","0","250412","1","3","1713@8","1","3600","10","8003","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341013","制造大师109","00:05:00","","7200","","204015","0","0","0","250412","1","3","1713@8","1","3600","10","8003","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341014","制造大师109","00:05:00","","7200","","204015","0","0","0","250412","1","3","1713@8","1","3600","10","8003","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341015","科举官员109","00:05:00","","7200","","204015","0","0","0","250413","1","3","1713@8","1","3600","10","8004","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341016","科举官员109","00:05:00","","7200","","204015","0","0","0","250413","1","3","1713@8","1","3600","10","8004","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341017","科举官员109","00:05:00","","7200","","204015","0","0","0","250413","1","3","1713@8","1","3600","10","8004","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341018","科举官员109","00:05:00","","7200","","204015","0","0","0","250413","1","3","1713@8","1","3600","10","8004","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341019","科举官员109","00:05:00","","7200","","204015","0","0","0","250413","1","3","1713@8","1","3600","10","8004","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341020","科举官员109","00:05:00","","7200","","204015","0","0","0","250413","1","3","1713@8","1","3600","10","8004","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341021","科举官员109","00:05:00","","7200","","204015","0","0","0","250413","1","3","1713@8","1","3600","10","8004","1","170057","1","0","90","109","1","0","","1","0","331","","","","","","","","","",""
"341022","商业大亨109","00:05:00","","7200","","204015","0","0","0","250414","1","3","1713@8","1","3600","10","8005","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341023","商业大亨109","00:05:00","","7200","","204015","0","0","0","250414","1","3","1713@8","1","3600","10","8005","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341024","商业大亨109","00:05:00","","7200","","204015","0","0","0","250414","1","3","1713@8","1","3600","10","8005","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341025","商业大亨109","00:05:00","","7200","","204015","0","0","0","250414","1","3","1713@8","1","3600","10","8005","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341026","商业大亨109","00:05:00","","7200","","204015","0","0","0","250414","1","3","1713@8","1","3600","10","8005","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341027","商业大亨109","00:05:00","","7200","","204015","0","0","0","250414","1","3","1713@8","1","3600","10","8005","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341028","商业大亨109","00:05:00","","7200","","204015","0","0","0","250414","1","3","1713@8","1","3600","10","8005","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341029","驯兽高手109","00:05:00","","7200","","204015","0","0","0","250415","1","3","1713@8","1","3600","10","8006","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341030","驯兽高手109","00:05:00","","7200","","204015","0","0","0","250415","1","3","1713@8","1","3600","10","8006","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341031","驯兽高手109","00:05:00","","7200","","204015","0","0","0","250415","1","3","1713@8","1","3600","10","8006","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341032","驯兽高手109","00:05:00","","7200","","204015","0","0","0","250415","1","3","1713@8","1","3600","10","8006","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341033","驯兽高手109","00:05:00","","7200","","204015","0","0","0","250415","1","3","1713@8","1","3600","10","8006","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341034","驯兽高手109","00:05:00","","7200","","204015","0","0","0","250415","1","3","1713@8","1","3600","10","8006","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"341035","驯兽高手109","00:05:00","","7200","","204015","0","0","0","250415","1","3","1713@8","1","3600","10","8006","1","170057","1","1","90","109","1","0","","1","0","331","","","","","","","","","",""
"342001","礼乐专家129","00:00:10","","14400","","204016","0","0","0","250416","1","3","1714@8","1","7200","10","8007","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342002","礼乐专家129","00:00:10","","14400","","204016","0","0","0","250416","1","3","1714@8","1","7200","10","8007","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342003","礼乐专家129","00:00:10","","14400","","204016","0","0","0","250416","1","3","1714@8","1","7200","10","8007","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342004","礼乐专家129","00:00:10","","14400","","204016","0","0","0","250416","1","3","1714@8","1","7200","10","8007","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342005","礼乐专家129","00:00:10","","14400","","204016","0","0","0","250416","1","3","1714@8","1","7200","10","8007","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342006","礼乐专家129","00:00:10","","14400","","204016","0","0","0","250416","1","3","1714@8","1","7200","10","8007","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342007","礼乐专家129","00:00:10","","14400","","204016","0","0","0","250416","1","3","1714@8","1","7200","10","8007","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342008","制造大师129","00:00:10","","14400","","204016","0","0","0","250417","1","3","1714@8","1","7200","10","8008","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342009","制造大师129","00:00:10","","14400","","204016","0","0","0","250417","1","3","1714@8","1","7200","10","8008","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342010","制造大师129","00:00:10","","14400","","204016","0","0","0","250417","1","3","1714@8","1","7200","10","8008","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342011","制造大师129","00:00:10","","14400","","204016","0","0","0","250417","1","3","1714@8","1","7200","10","8008","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342012","制造大师129","00:00:10","","14400","","204016","0","0","0","250417","1","3","1714@8","1","7200","10","8008","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342013","制造大师129","00:00:10","","14400","","204016","0","0","0","250417","1","3","1714@8","1","7200","10","8008","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342014","制造大师129","00:00:10","","14400","","204016","0","0","0","250417","1","3","1714@8","1","7200","10","8008","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342015","科举官员129","00:00:10","","14400","","204016","0","0","0","250418","1","3","1714@8","1","7200","10","8009","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342016","科举官员129","00:00:10","","14400","","204016","0","0","0","250418","1","3","1714@8","1","7200","10","8009","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342017","科举官员129","00:00:10","","14400","","204016","0","0","0","250418","1","3","1714@8","1","7200","10","8009","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342018","科举官员129","00:00:10","","14400","","204016","0","0","0","250418","1","3","1714@8","1","7200","10","8009","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342019","科举官员129","00:00:10","","14400","","204016","0","0","0","250418","1","3","1714@8","1","7200","10","8009","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342020","科举官员129","00:00:10","","14400","","204016","0","0","0","250418","1","3","1714@8","1","7200","10","8009","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342021","科举官员129","00:00:10","","14400","","204016","0","0","0","250418","1","3","1714@8","1","7200","10","8009","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342022","商业大亨129","00:00:10","","14400","","204016","0","0","0","250419","1","3","1714@8","1","7200","10","8010","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342023","商业大亨129","00:00:10","","14400","","204016","0","0","0","250419","1","3","1714@8","1","7200","10","8010","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342024","商业大亨129","00:00:10","","14400","","204016","0","0","0","250419","1","3","1714@8","1","7200","10","8010","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342025","商业大亨129","00:00:10","","14400","","204016","0","0","0","250419","1","3","1714@8","1","7200","10","8010","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342026","商业大亨129","00:00:10","","14400","","204016","0","0","0","250419","1","3","1714@8","1","7200","10","8010","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342027","商业大亨129","00:00:10","","14400","","204016","0","0","0","250419","1","3","1714@8","1","7200","10","8010","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342028","商业大亨129","00:00:10","","14400","","204016","0","0","0","250419","1","3","1714@8","1","7200","10","8010","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342029","驯兽高手129","00:00:10","","14400","","204016","0","0","0","250420","1","3","1714@8","1","7200","10","8011","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342030","驯兽高手129","00:00:10","","14400","","204016","0","0","0","250420","1","3","1714@8","1","7200","10","8011","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342031","驯兽高手129","00:00:10","","14400","","204016","0","0","0","250420","1","3","1714@8","1","7200","10","8011","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342032","驯兽高手129","00:00:10","","14400","","204016","0","0","0","250420","1","3","1714@8","1","7200","10","8011","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342033","驯兽高手129","00:00:10","","14400","","204016","0","0","0","250420","1","3","1714@8","1","7200","10","8011","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342034","驯兽高手129","00:00:10","","14400","","204016","0","0","0","250420","1","3","1714@8","1","7200","10","8011","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"342035","驯兽高手129","00:00:10","","14400","","204016","0","0","0","250420","1","3","1714@8","1","7200","10","8011","1","170057","1","1","110","129","1","0","","1","0","332","","","","","","","","","",""
"343001","不周山神","00:00:10","","10800","","204017","0","0","0","250421","1","7","1614@8","1","7200","3","8012","1","170057","1","1","100","300","1","0","","1","0","333","","","","","","","","","",""
"343002","不周山神","00:00:10","","10800","","204017","0","0","0","250421","1","7","1614@8","1","7200","3","8012","1","170057","1","1","100","300","1","0","","1","0","333","","","","","","","","","",""
"343003","不周山神","00:00:10","","10800","","204017","0","0","0","250421","1","7","1614@8","1","7200","3","8012","1","170057","1","1","100","300","1","0","","1","0","333","","","","","","","","","",""
"343004","不周山神","00:00:10","","10800","","204017","0","0","0","250421","1","7","1614@8","1","7200","3","8012","1","170057","1","1","100","300","1","0","","1","0","333","","","","","","","","","",""
"343005","不周山神","00:00:10","","10800","","204017","0","0","0","250421","1","7","1614@8","1","7200","3","8012","1","170057","1","1","100","300","1","0","","1","0","333","","","","","","","","","",""
"343006","不周山神","00:00:10","","10800","","204017","0","0","0","250421","1","7","1614@8","1","7200","3","8012","1","170057","1","1","100","300","1","0","","1","0","333","","","","","","","","","",""
"343007","不周山神","00:00:10","","10800","","204017","0","0","0","250421","1","7","1614@8","1","7200","3","8012","1","170057","1","1","100","300","1","0","","1","0","333","","","","","","","","","",""
"344001","★★★★★世界BOSS★★★★★","00:00:10","","14400","","204018","0","0","0","250422","1","7","1614@8","1","14400","3","8013","1","170057","1","1","69","300","1","0","","1","0","334","","","","","","","","","",""
"344002","★★★★★世界BOSS★★★★★","00:00:10","","14400","","204018","0","0","0","250422","1","7","1614@8","1","14400","3","8013","1","170057","1","1","69","300","1","0","","1","0","334","","","","","","","","","",""
"344003","★★★★★世界BOSS★★★★★","00:00:10","","14400","","204018","0","0","0","250422","1","7","1614@8","1","14400","3","8013","1","170057","1","1","69","300","1","0","","1","0","334","","","","","","","","","",""
"344004","★★★★★世界BOSS★★★★★","00:00:10","","14400","","204018","0","0","0","250422","1","7","1614@8","1","14400","3","8013","1","170057","1","1","69","300","1","0","","1","0","334","","","","","","","","","",""
"344005","★★★★★世界BOSS★★★★★","00:00:10","","14400","","204018","0","0","0","250422","1","7","1614@8","1","14400","3","8013","1","170057","1","1","69","300","1","0","","1","0","334","","","","","","","","","",""
"344006","★★★★★世界BOSS★★★★★","00:00:10","","14400","","204018","0","0","0","250422","1","7","1614@8","1","14400","3","8013","1","170057","1","1","69","300","1","0","","1","0","334","","","","","","","","","",""
"344007","★★★★★世界BOSS★★★★★","00:00:10","","14400","","204018","0","0","0","250422","1","7","1614@8","1","14400","3","8013","1","170057","1","1","69","300","1","0","","1","0","334","","","","","","","","","",""
"345001","三十六天罡·天魁星","00:05:00","","3600","","204019","0","0","0","250423","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8014","1","170057","1","1","60","300","1","0","","1","0","335","","","","","","","","","",""
"345002","三十六天罡·天魁星","00:05:00","","3600","","204019","0","0","0","250423","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8014","1","170057","1","1","60","300","1","0","","1","0","335","","","","","","","","","",""
"345003","三十六天罡·天魁星","00:05:00","","3600","","204019","0","0","0","250423","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8014","1","170057","1","1","60","300","1","0","","1","0","335","","","","","","","","","",""
"345004","三十六天罡·天魁星","00:05:00","","3600","","204019","0","0","0","250423","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8014","1","170057","1","1","60","300","1","0","","1","0","335","","","","","","","","","",""
"345005","三十六天罡·天魁星","00:05:00","","3600","","204019","0","0","0","250423","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8014","1","170057","1","1","60","300","1","0","","1","0","335","","","","","","","","","",""
"345006","三十六天罡·天魁星","00:05:00","","3600","","204019","0","0","0","250423","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8014","1","170057","1","1","60","300","1","0","","1","0","335","","","","","","","","","",""
"345007","三十六天罡·天魁星","00:05:00","","3600","","204019","0","0","0","250423","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8014","1","170057","1","1","60","300","1","0","","1","0","335","","","","","","","","","",""
"346001","三十六天罡·天雄星","00:05:00","","3600","","204020","0","0","0","250424","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8015","1","170057","1","1","60","300","1","0","","1","0","336","","","","","","","","","",""
"346002","三十六天罡·天雄星","00:05:00","","3600","","204020","0","0","0","250424","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8015","1","170057","1","1","60","300","1","0","","1","0","336","","","","","","","","","",""
"346003","三十六天罡·天雄星","00:05:00","","3600","","204020","0","0","0","250424","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8015","1","170057","1","1","60","300","1","0","","1","0","336","","","","","","","","","",""
"346004","三十六天罡·天雄星","00:05:00","","3600","","204020","0","0","0","250424","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8015","1","170057","1","1","60","300","1","0","","1","0","336","","","","","","","","","",""
"346005","三十六天罡·天雄星","00:05:00","","3600","","204020","0","0","0","250424","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8015","1","170057","1","1","60","300","1","0","","1","0","336","","","","","","","","","",""
"346006","三十六天罡·天雄星","00:05:00","","3600","","204020","0","0","0","250424","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8015","1","170057","1","1","60","300","1","0","","1","0","336","","","","","","","","","",""
"346007","三十六天罡·天雄星","00:05:00","","3600","","204020","0","0","0","250424","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8015","1","170057","1","1","60","300","1","0","","1","0","336","","","","","","","","","",""
"347001","三十六天罡·天英星","00:05:00","","3600","","204021","0","0","0","250425","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8016","1","170057","1","1","60","300","1","0","","1","0","337","","","","","","","","","",""
"347002","三十六天罡·天英星","00:05:00","","3600","","204021","0","0","0","250425","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8016","1","170057","1","1","60","300","1","0","","1","0","337","","","","","","","","","",""
"347003","三十六天罡·天英星","00:05:00","","3600","","204021","0","0","0","250425","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8016","1","170057","1","1","60","300","1","0","","1","0","337","","","","","","","","","",""
"347004","三十六天罡·天英星","00:05:00","","3600","","204021","0","0","0","250425","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8016","1","170057","1","1","60","300","1","0","","1","0","337","","","","","","","","","",""
"347005","三十六天罡·天英星","00:05:00","","3600","","204021","0","0","0","250425","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8016","1","170057","1","1","60","300","1","0","","1","0","337","","","","","","","","","",""
"347006","三十六天罡·天英星","00:05:00","","3600","","204021","0","0","0","250425","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8016","1","170057","1","1","60","300","1","0","","1","0","337","","","","","","","","","",""
"347007","三十六天罡·天英星","00:05:00","","3600","","204021","0","0","0","250425","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8016","1","170057","1","1","60","300","1","0","","1","0","337","","","","","","","","","",""
"348001","三十六天罡·天贵星","00:05:00","","3600","","204022","0","0","0","250426","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8017","1","170057","1","1","60","300","1","0","","1","0","338","","","","","","","","","",""
"348002","三十六天罡·天贵星","00:05:00","","3600","","204022","0","0","0","250426","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8017","1","170057","1","1","60","300","1","0","","1","0","338","","","","","","","","","",""
"348003","三十六天罡·天贵星","00:05:00","","3600","","204022","0","0","0","250426","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8017","1","170057","1","1","60","300","1","0","","1","0","338","","","","","","","","","",""
"348004","三十六天罡·天贵星","00:05:00","","3600","","204022","0","0","0","250426","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8017","1","170057","1","1","60","300","1","0","","1","0","338","","","","","","","","","",""
"348005","三十六天罡·天贵星","00:05:00","","3600","","204022","0","0","0","250426","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8017","1","170057","1","1","60","300","1","0","","1","0","338","","","","","","","","","",""
"348006","三十六天罡·天贵星","00:05:00","","3600","","204022","0","0","0","250426","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8017","1","170057","1","1","60","300","1","0","","1","0","338","","","","","","","","","",""
"348007","三十六天罡·天贵星","00:05:00","","3600","","204022","0","0","0","250426","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8017","1","170057","1","1","60","300","1","0","","1","0","338","","","","","","","","","",""
"349001","三十六天罡·天伤星","00:05:00","","3600","","204023","0","0","0","250427","1","7","9021@8;1632@8;1625@8;1624@8;1623@8;1622@8;1621@8;1620@8;1619@8;1618@8;1617@8","11","3600","2","8018","1","170057","1","1","60","300","1","0","","1","0","339","","","","","","","","","",""
