id,条件ID,动作ID,执行次数,启用AI,外部AI文件,触发时机,策划备注
35310,51040,66000,1,,,3,龙宫-第80回合，使用魔狼滔天
35311,51041,66000,1,,,3,龙宫-第88回合，使用魔狼滔天
35312,51042,66000,1,,,3,龙宫-第96回合，使用魔狼滔天
35313,34506,66001,,,,3,敌方血量有低于30%-使用龙腾
35314,52011,62039,1,,,3,我方死亡单位大于等于7-使用慈航普度
35315,35054,66002,,,,3,敌方单位小于等于2-使用龙腾
35400,,,,35401@1;35402@1;35403@1;35404@1;35405@1;35406@1;35407@1;35408@1;35409@1;35410@1;35411@1;35412@1;35413@1;35414@1;35415@1,,12,月宫-怪物AI
35401,51031,67000,1,,,3,月宫-第8回合，使用广寒清辉
35402,51032,67000,1,,,3,月宫-第16回合，使用广寒清辉
35403,51033,67000,1,,,3,月宫-第24回合，使用广寒清辉
35404,51034,67000,1,,,3,月宫-第32回合，使用广寒清辉
35405,51035,67000,1,,,3,月宫-第40回合，使用广寒清辉
35406,51036,67000,1,,,3,月宫-第48回合，使用广寒清辉
35407,51037,67000,1,,,3,月宫-第56回合，使用广寒清辉
35408,51038,67000,1,,,3,月宫-第64回合，使用广寒清辉
35409,51039,67000,1,,,3,月宫-第72回合，使用广寒清辉
35410,51040,67000,1,,,3,月宫-第80回合，使用广寒清辉
35411,51041,67000,1,,,3,月宫-第88回合，使用广寒清辉
35412,51042,67000,1,,,3,月宫-第96回合，使用广寒清辉
35413,52043,67001,,,,3,敌方血量有低于10%-使用碎玉击
35414,52044,67002,,,,3,敌方血量有低于40%-使用月刃
35415,35054,67003,,,,3,敌方单位小于等于2-使用月刃
35500,,,,35501@1;35502@1;35503@1;35504@1;35505@1;35506@1;35507@1;35508@1;35509@1;35510@1;35511@1;35512@1;35513@1;35514@1;35515@1;35516@1;35517@1;35518@1;35519@1;35520@1,,12,普陀-怪物AI
35501,51031,67100,1,,,3,普陀-第8回合，使用沐日慈悲
35502,51032,67100,1,,,3,普陀-第16回合，使用沐日慈悲
35503,51033,67100,1,,,3,普陀-第24回合，使用沐日慈悲
35504,51034,67100,1,,,3,普陀-第32回合，使用沐日慈悲
35505,51035,67100,1,,,3,普陀-第40回合，使用沐日慈悲
35506,51036,67100,1,,,3,普陀-第48回合，使用沐日慈悲
35507,51037,67100,1,,,3,普陀-第56回合，使用沐日慈悲
35508,51038,67100,1,,,3,普陀-第64回合，使用沐日慈悲
35509,51039,67100,1,,,3,普陀-第72回合，使用沐日慈悲
35510,51040,67100,1,,,3,普陀-第80回合，使用沐日慈悲
35511,51041,67100,1,,,3,普陀-第88回合，使用沐日慈悲
35512,51042,67100,1,,,3,普陀-第96回合，使用沐日慈悲
35513,35001,67101,1,,,3,第一回合-灵动九天
35514,52063,67102,,,,3,我方死亡单位-使用杨柳甘露-70%
35515,52058,67105,,,,3,我方血量低于50%-使用普渡众生
35516,52047,62070,,,,3,我方被封印数量大于1-使用水清决
35517,41015,60205,99,,,3,我方被封4个单位-使用晶清决
35518,52059,67101,,,,3,我方没有灵动九天BUFF-释放概率40%
35519,52045,67103,,,,3,我方血量低于百分30x5-使用四海升平
35520,52046,67104,,,,3,我方血量低于百分10-使用自在心法
35600,,,,35601@1;35602@1;35603@1;35604@1;35605@1;35606@1;35607@1;35608@1;35609@1;35610@1;35611@1;35612@1;35613@1;35614@1,,12,狮驼-怪物AI
35601,51031,67200,1,,,3,狮驼-第8回合，使用鹰击长空
35602,51032,67200,1,,,3,狮驼-第16回合，使用鹰击长空
35603,51033,67200,1,,,3,狮驼-第24回合，使用鹰击长空
35604,51034,67200,1,,,3,狮驼-第32回合，使用鹰击长空
35605,51035,67200,1,,,3,狮驼-第40回合，使用鹰击长空
35606,51036,67200,1,,,3,狮驼-第48回合，使用鹰击长空
35607,51037,67200,1,,,3,狮驼-第56回合，使用鹰击长空
35608,51038,67200,1,,,3,狮驼-第64回合，使用鹰击长空
35609,51039,67200,1,,,3,狮驼-第72回合，使用鹰击长空
35610,51040,67200,1,,,3,狮驼-第80回合，使用鹰击长空
35611,51041,67200,1,,,3,狮驼-第88回合，使用鹰击长空
35612,51042,67200,1,,,3,狮驼-第96回合，使用鹰击长空
35613,34306,67201,,,,3,敌方数量大于等于2-使用狮搏
35614,34307,67202,,,,3,敌方数量大于等于1-使用连环击
35700,,,,35701@1;35702@1;35703@1;35704@1;35705@1;35706@1;35707@1;35708@1;35709@1;35710@1;35711@1;35712@1,,12,地府-怪物AI
35701,52062,67300,,,,3,己方死亡大于1-使用回魂咒-50%
35702,35001,67301,1,,,3,第一回合使用六道轮回
35703,52053,67303,1,,,3,第二回合给狮驼上野兽
35704,52047,62070,,,,3,我方被封印数量大于1-使用水清决
35705,41015,67304,,,,3,我方被封4个单位-使用玉清决
35706,52048,67301,,,,3,敌方六道轮回少于5-怪物用-40%
35707,52049,67302,,,,3,敌方有隐身单位时自动使用幽冥鬼眼-50%
35708,35004,62013,,,,3,我方没圣灵之甲-大于4回合-释放
35709,52052,64000,,,,3,我方没罗汉-概率释放20%大于6回合
35710,52011,62039,,,,3,我方死亡单位大于等于7-使用慈航普度
35711,52055,64006,,,,3,敌方没有碎甲术-概率使用10%
35712,52061,62072,,,,3,6回合以后使用-笑里藏刀10%
35800,,,,35801@1;35802@1;35803@1;35804@1;35805@1,,12,魔王-怪物AI
35801,34506,67400,,,,3,敌方血量有低于30%-使用三昧真火
35802,52011,62039,1,,,3,我方死亡单位大于等于7-使用慈航普度
35803,35054,67401,,,,3,敌方单位小于等于2-使用三昧真火
35804,41015,67304,,,,3,我方被封4个单位-使用玉清决
35805,52045,67103,,,,3,我方血量低于百分30x5-使用四海升平
36000,,,,36001@1;36002@1;36003@1,,12,地府-怪物AI
36001,35001,67301,1,,,3,第一回合使用六道轮回
36002,52048,67301,,,,3,敌方六道轮回少于5-怪物用-40%
36003,52049,67302,,,,3,敌方有隐身单位时自动使用幽冥鬼眼-50%
36100,,,,36101@1;36102@1;36103@1,,12,普陀-怪物AI
36101,35001,67101,1,,,3,第一回合-灵动九天
36102,52063,67102,,,,3,我方死亡单位-使用杨柳甘露-70%
36103,52058,67105,,,,3,我方血量低于50%-使用普渡众生
36200,,,,36201@1;36202@1;36203@1;36204@1,,12,化生-怪物AI
36201,35001,64001,1,,,3,第一回合-释放金刚护法
36202,52063,64002,,,,3,我方死亡单位-使用我佛慈悲-70%概率
36203,52058,64007,,,,3,我方血量低于50%-使用推气过功
36204,52056,64001,,,,3,我方没有金刚护法BUFF-怪物-40%概率释放
45000,51000,70009,,,,2,剧情喊话-劫匪喊打劫！
45001,51000,70010,,,,2,贪吃鬼夜叉
45002,51000,70011,,,,2,龙女恶鬼
45003,51000,70012,,,,2,马面恶鬼
45004,51000,70013,,,,2,牛头恶鬼
45005,51000,70014,,,,2,花妖恶鬼
60000,,,,,,,下面的是秘境降妖的开场AI
60001,51000,80000,,,,2,一江风-开场喊话
60002,51000,80001,,,,2,鬼国公主-开场喊话
60003,51000,80002,,,,2,定山神-开场喊话
60004,51000,80003,,,,2,猴小圣秘境-开场喊话
60005,52065,80004,,,,3,秘境-敌方被控制超过3个-使用五雷咒
60006,34007,80005,,,,3,秘境-没被控制的单位少于1-使用失心符
60007,35001,80006,1,,,3,第一回合-释放金刚护法
60008,52058,80007,,,,3,我方血量低于50%-使用推气过功
60009,52063,80008,,,,3,我方死亡单位-使用我佛慈悲-70%概率
60010,52056,80006,,,,3,我方没有金刚护法BUFF-怪物-40%概率释放
60011,40071,80007,,,,3,龙卷雨击+喊话
60012,34003,80009,,,,3,横扫千军+喊话
60013,33092,80010,,,,3,破釜沉舟+喊话
60014,40071,80011,,,,3,龙卷雨击+喊话
60015,34506,80012,,,,3,敌方血量有低于30%-使用龙腾+喊话
60016,35054,80013,,,,3,敌方单位小于等于2-使用龙腾+喊话
60017,51000,80014,,,,2,掌灯人-开场喊话
60018,52065,80015,,,,3,秘境-敌方被控制超过3个-使用五雷咒
60019,34007,80016,,,,3,秘境-没被控制的单位少于1-使用失心符
60020,51000,80017,,,,2,灯心儿-开场喊话
60021,40071,80018,,,,2,释放死亡禁锢
60022,51000,80019,,,,2,百目鬼王-开场喊话
60023,40093,80020,,,,3,百目鬼王-给自己上隐身
60024,51000,80021,,,,2,伏虎校尉-开场喊话
60025,34003,80022,,,,3,血量高于50%-使用横扫千军
60026,33092,80023,,,,3,破釜-血量低于50%
60027,51000,80024,,,,2,灵台道人-开场喊话
60028,52065,80025,,,,3,秘境-敌方被控制超过3个-使用五雷咒
60029,34007,80026,,,,3,秘境-没被控制的单位少于1-使用失心符
60030,40060,80027,,,,2,小白龙-开场使用逆鳞
60031,34506,80028,,,,3,敌方血量有低于30%-使用龙腾+喊话
60032,51000,80029,,,,2,观音大士-开场喊话
60033,35001,67101,1,,,3,第一回合-灵动九天
60034,52063,67102,,,,3,我方死亡单位-使用杨柳甘露-70%
60035,52058,67105,,,,3,我方血量低于50%-使用普渡众生
60036,52059,67101,,,,3,我方没有灵动九天BUFF-释放概率40%
60037,51000,80030,,,,2,地藏王-开场喊话
60038,35001,67301,1,,,3,第一回合使用六道轮回
60039,52048,67301,,,,3,敌方六道轮回少于5-怪物用-40%
60040,52049,67302,,,,3,敌方有隐身单位时自动使用幽冥鬼眼-50%
60041,40093,80031,,,,3,往生火-给自己上隐身
60042,40060,80032,,,,2,百兽战将-开场喊话
60043,40060,80033,,,,2,煞风太岁-开场喊话+魔王降临
60044,34506,80034,,,,3,敌方血量有低于30%-使用三昧真火
60045,35054,80035,,,,3,敌方单位小于等于2-使用三昧真火
60046,40060,80036,,,,2,千面佛神-使用罗汉+喊话
60047,35001,80037,1,,,3,第一回合-释放金刚护法
60048,52058,80038,,,,3,我方血量低于50%-使用推气过功
60049,52063,80039,,,,3,我方死亡单位-使用我佛慈悲-70%概率
60050,52056,80037,,,,3,我方没有金刚护法BUFF-怪物-40%概率释放
60051,40060,80040,,,,2,琼花子-使用桂花醉+喊话
60052,52043,80041,,,,3,敌方血量有低于10%-使用碎玉击
60053,52044,80042,,,,3,敌方血量有低于40%-使用月刃
60054,35054,80043,,,,3,敌方单位小于等于2-使用月刃
60055,40060,80044,,,,2,贪狼-AI-开场喊话-圣灵之甲
60056,37012,67200,1,,,3,贪狼-第3回合，使用鹰击长空
60057,34306,80045,,,,3,贪狼-敌方数量大于等于2-使用狮搏
60058,34307,80046,,,,3,贪狼-敌方数量大于等于1-使用连环击
60059,40060,80047,,,,2,破军-AI-开场喊话-魔兽之印
60060,40071,80048,,,,3,力劈华山-对低血量
60061,52047,80049,,,,3,龙宫-我方被封印数量大于1-20使用清心
60062,34506,80050,,,,3,龙宫-敌方血量有低于30%-使用龙腾
60063,35054,80051,,,,3,龙宫-敌方单位小于等于2-使用龙腾
60064,40071,80052,,,,3,壁垒击破-对低血量
60065,40060,80053,,,,2,普陀-开局罗汉
60066,35054,80054,,,,3,上古灵符-对低血量
