ID,备注,战斗AI类型,底图,背景音乐,战斗录像类型,战斗等级,战场环境,战场AI,奖励ID,战斗胜利判定,战斗失败不掉耐久,助战,怪物数量,站位配置ID,点1,点2,点3,点4,点5,点6,点7,点8,点9,点10,点11,点12,点13,点14,点15,点16,点17,点18,点19,点20,点21,点22,点23,点24,点25,点26,点27,点28,站位随机,pve自动取消战斗,死亡提醒显示,
1022,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25188@100,0,0,0,0,0,0,0,0,0,0,0,25171@12;25172@12;25173@12;25174@12;25176@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25176@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25176@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25176@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25176@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25176@12;25177@12;25178@12;25179@16,0,0,0,0,0,0,0,0,,,,
1023,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25181@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,0,0,0,0,0,0,0,0,,,,
1024,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25183@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25328@12;25329@12;25330@12;25331@16,0,0,0,0,0,0,0,0,,,,
1025,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25185@100,0,0,0,0,0,0,0,0,0,0,0,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,0,0,0,0,0,0,0,0,,,,
1026,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25189@100,0,0,0,0,0,0,0,0,0,0,0,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25177@12;25178@12;25179@16,0,0,0,0,0,0,0,0,,,,
1027,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25180@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,0,0,0,0,0,0,0,0,,,,
1028,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25184@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25329@12;25330@12;25331@16,0,0,0,0,0,0,0,0,,,,
1029,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25185@100,0,0,0,0,0,0,0,0,0,0,0,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,0,0,0,0,0,0,0,0,,,,
1030,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25189@100,0,0,0,0,0,0,0,0,0,0,0,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25178@12;25179@16,0,0,0,0,0,0,0,0,,,,
1031,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25181@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,0,0,0,0,0,0,0,0,,,,
1032,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25184@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25330@12;25331@16,0,0,0,0,0,0,0,0,,,,
1033,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25187@100,0,0,0,0,0,0,0,0,0,0,0,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,0,0,0,0,0,0,0,0,,,,
1034,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25188@100,0,0,0,0,0,0,0,0,0,0,0,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25179@16,0,0,0,0,0,0,0,0,,,,
1035,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25180@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,0,0,0,0,0,0,0,0,,,,
1036,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25183@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25331@16,0,0,0,0,0,0,0,0,,,,
1037,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25186@100,0,0,0,0,0,0,0,0,0,0,0,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,0,0,0,0,0,0,0,0,,,,
1038,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25187@100,0,0,0,0,0,0,0,0,0,0,0,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,25171@12;25172@12;25173@12;25174@12;25175@12;25176@12;25177@12;25178@16,0,0,0,0,0,0,0,0,,,,
1039,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25181@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,0,0,0,0,0,0,0,0,,,,
1040,,,0,2,,,0,,0,,,4,1*TeamNum,7,0,0,25182@100,0,0,0,0,0,0,0,0,0,0,0,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,25323@12;25324@12;25325@12;25326@12;25327@12;25328@12;25329@12;25330@16,0,0,0,0,0,0,0,0,,,,
1041,,,0,2,,,0,,0,,,4,0*TeamNum+6+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25015@100,25024@100,25017@100,25017@100,25017@100,25017@100,25017@100,25017@100,25017@100,25017@100,0,0,0,0,,,,
1042,,,0,2,,,0,,0,,,4,0*TeamNum+6+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25407@100,25029@100,25018@100,25018@100,25018@100,25018@100,25018@100,25018@100,25018@100,25018@100,0,0,0,0,,,,
1043,,,0,2,,,0,,0,,,4,0*TeamNum+6+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25408@100,25030@100,25019@100,25019@100,25019@100,25019@100,25019@100,25019@100,25019@100,25019@100,0,0,0,0,,,,
1044,,,0,2,,,0,,0,,,4,0*TeamNum+6+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25409@100,25031@100,25020@100,25020@100,25020@100,25020@100,25020@100,25020@100,25020@100,25020@100,0,0,0,0,,,,
1045,,,0,2,,,0,,0,,,4,0*TeamNum+6+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25410@100,25032@100,25021@100,25021@100,25021@100,25021@100,25021@100,25021@100,25021@100,25021@100,0,0,0,0,,,,
1046,,,0,2,,,0,,0,,,4,0*TeamNum+6+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25411@100,25170@100,25022@100,25022@100,25022@100,25022@100,25022@100,25022@100,25022@100,25022@100,0,0,0,0,,,,
1047,,,0,2,,,0,,0,,,4,0*TeamNum+6+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25412@100,25416@100,25023@100,25023@100,25023@100,25023@100,25023@100,25023@100,25023@100,25023@100,0,0,0,0,,,,
1048,,,0,2,,,0,,0,,,4,0*TeamNum+8+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25016@100,25025@100,25025@100,25025@100,25025@100,25025@100,25025@100,25025@100,25025@100,25025@100,0,0,0,0,,,,
1049,,,0,2,,,0,,0,,,4,0*TeamNum+8+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25413@100,25026@100,25026@100,25026@100,25026@100,25026@100,25026@100,25026@100,25026@100,25026@100,0,0,0,0,,,,
1050,,,0,2,,,0,,0,,,4,0*TeamNum+8+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25414@100,25027@100,25027@100,25027@100,25027@100,25027@100,25027@100,25027@100,25027@100,25027@100,0,0,0,0,,,,
1051,,,0,2,,,0,,0,,,4,0*TeamNum+8+2*random(),7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25415@100,25028@100,25028@100,25028@100,25028@100,25028@100,25028@100,25028@100,25028@100,25028@100,0,0,0,0,,,,
1052,,,0,3,,,0,,0,,,4,0*TeamNum+2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25398@100,0,0,0,0,25417@25;25418@25;25419@25;25420@25,0,0,0,0,0,0,0,0,,,,
1053,,,0,3,,,0,,0,,,4,0*TeamNum+2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25399@100,0,0,0,0,25417@25;25418@25;25419@25;25420@25,0,0,0,0,0,0,0,0,,,,
1054,,,0,3,,,0,,0,,,4,0*TeamNum+2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25400@100,0,0,0,0,25417@25;25418@25;25419@25;25420@25,0,0,0,0,0,0,0,0,,,,
1055,,,0,3,,,0,,0,,,4,0*TeamNum+2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25401@100,0,0,0,0,25417@25;25418@25;25419@25;25420@25,0,0,0,0,0,0,0,0,,,,
1056,,,0,3,,,0,,0,,,4,0*TeamNum+2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25402@100,0,0,0,0,25417@25;25418@25;25419@25;25420@25,0,0,0,0,0,0,0,0,,,,
1057,,,0,3,,,0,,0,,,4,0*TeamNum+2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25403@100,0,0,0,0,25417@25;25418@25;25419@25;25420@25,0,0,0,0,0,0,0,0,,,,
1058,,,0,3,,,0,,0,,,4,0*TeamNum+2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25404@100,0,0,0,0,25417@25;25418@25;25419@25;25420@25,0,0,0,0,0,0,0,0,,,,
1059,,,0,3,,,0,,0,,,4,0*TeamNum+2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25405@100,0,0,0,0,25417@25;25418@25;25419@25;25420@25,0,0,0,0,0,0,0,0,,,,
1060,,,0,3,,,0,,0,,,4,0*TeamNum+2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25406@100,0,0,0,0,25417@25;25418@25;25419@25;25420@25,0,0,0,0,0,0,0,0,,,,
2310,,2,0,1,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24113@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24127@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,0,0,0,0,,,,
2311,,2,0,2,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24114@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24127@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,0,0,0,0,,,,
2312,,2,0,3,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24115@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24127@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,0,0,0,0,,,,
2313,,2,0,4,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24116@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24127@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,0,0,0,0,,,,
2314,,2,0,5,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24117@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24127@100,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,24118@10;24119@10;24120@10;24121@10;24122@10;24123@10;24124@10;24125@10;24126@10,0,0,0,0,,,,
2315,,2,0,6,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22045@25;22097@25;22145@25;22161@25,22004@25;22008@25;22116@25,22004@25;22008@25;22116@25,0,0,0,0,0,0,0,0,0,0,0,,,,
2316,,2,0,7,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22045@25;22097@25;22145@25;22161@25,22004@25;22008@25;22116@25,22004@25;22008@25;22116@25,0,0,0,0,0,0,0,0,0,0,0,,,,
2317,,2,0,8,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22045@25;22097@25;22145@25;22161@25,22004@25;22008@25;22116@25,22004@25;22008@25;22116@25,0,0,0,0,0,0,0,0,0,0,0,,,,
2318,,2,0,9,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22045@25;22097@25;22145@25;22161@25,22004@25;22008@25;22116@25,22004@25;22008@25;22116@25,0,0,0,0,0,0,0,0,0,0,0,,,,
2319,,2,0,10,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24128@100,24129@25;24130@25;24131@25;24132@25,24129@25;24130@25;24131@25;24132@25,24129@25;24130@25;24131@25;24132@25,24129@25;24130@25;24131@25;24132@25,24129@25;24130@25;24131@25;24132@25,24129@25;24130@25;24131@25;24132@25,24129@25;24130@25;24131@25;24132@25,24129@25;24130@25;24131@25;24132@25,24129@25;24130@25;24131@25;24132@25,0,0,0,0,,,,
2320,,2,0,1,,TeamLv,0,,0,1,,4,1*TeamNum+3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27803@100,27803@100,27803@100,27803@100,0,0,0,0,0,0,0,0,0,0,,,,
2329,挖宝遇怪战斗,2,0,1,,TeamLv,0,,0,1,,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24402@100,24403@25;24404@25;24405@25;24406@25,24403@25;24404@25;24405@25;24406@25,24403@25;24404@25;24405@25;24406@25,24403@25;24404@25;24405@25;24406@25,0,0,0,0,0,0,0,0,0,,,,
2352,,2,0,5,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27835@100,27832@100,27832@100,27834@100,27834@100,27833@100,27834@100,27834@100,27833@100,27833@100,0,0,0,0,,,,
2353,藏宝图-考古任务,2,0,6,,TeamLv,0,,0,1,,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27925@100,27926@20;27927@20;27928@20;27929@20;27930@20,27926@20;27927@20;27928@20;27929@20;27930@20,27926@20;27927@20;27928@20;27929@20;27930@20,27926@20;27927@20;27928@20;27929@20;27930@20,27926@20;27927@20;27928@20;27929@20;27930@20,0,0,0,0,0,0,0,0,,,,
2354,神器任务,2,0,7,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740@100,32732@100,32734@100,32736@100,32738@100,32740@100,32742@100,32744@100,32746@100,32748@100,0,0,0,0,,,,
2355,神器任务,2,0,8,,TeamLv,0,,0,1,,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32741@100,32733@100,32735@100,32737@100,32739@100,32741@100,32743@100,32745@100,32747@100,32749@100,0,0,0,0,,,,
