编号,名称,备注,称谓,造型id,随机造型id,显示血量,显示大血条,显示等级,战斗单位类型,怪物类型,特殊类型,职业,类型,大小比例,area1colour,area2colour,是否倒地,对应宠物,颜色几率id,是否绑定,等级模式,NPC等级,怪物匹配最小等级,怪物匹配最大等级,能否捕捉,能否捕捉2,捕捉几率,逃跑几率,免疫状态id,控制几率修正,被控制几率修正,进战斗默认连击点,怒气上限,进战斗默认怒气,命中系数,命中常数,最大生命队伍中最大攻击力系数,最大生命系数,最大魔法系数,物攻系数,物防系数,法攻系数,法防系数,速度系数,治疗强度系数,控制命中系数,控制抗性系数,最大生命常数,最大魔法常数,物攻常数,物防常数,法攻常数,法防常数,速度常数,治疗强度常数,控制命中常数,控制抗性常数,物理暴击系数,物理抗暴系数,物理暴伤系数,法术暴击系数,法术抗暴系数,法术暴伤系数,治疗暴击系数,治疗暴击量系数,物理穿透系数,物理抵抗系数,法术穿透系数,法术抵抗系数,治疗加深系数,被治疗加深系数,控制加成系数,控制免疫系数,物理暴击常数,物理抗暴常数,物理暴伤常数,法术暴击常数,法术抗暴常数,法术暴伤常数,治疗暴击常数,治疗暴击量常数,物理穿透常数,物理抵抗常数,法术穿透常数,法术抵抗常数,治疗加深常数,被治疗加深常数,控制加成常数,控制免疫常数,额外属性1ID,额外属性1数值,额外属性2ID,额外属性2数值,额外属性3ID,额外属性3数值,额外属性4ID,额外属性4数值,额外属性5ID,额外属性5数值,额外属性6ID,额外属性6数值,额外属性7ID,额外属性7数值,额外属性8ID,额外属性8数值,额外属性9ID,额外属性9数值,额外属性10ID,额外属性10数值,反击几率,反击伤害系数,AI编号,技能1编号,技能1出现几率,技能1施放几率,技能1系数,技能1常数,技能2编号,技能2出现几率,技能2施放几率,技能2系数,技能2常数,技能3编号,技能3出现几率,技能3施放几率,技能3系数,技能3常数,技能4编号,技能4出现几率,技能4施放几率,技能4系数,技能4常数,技能5编号,技能5出现几率,技能5施放几率,技能5系数,技能5常数,技能6编号,技能6出现几率,技能6施放几率,技能6系数,技能6常数,技能7编号,技能7出现几率,技能7施放几率,技能7系数,技能7常数,技能8编号,技能8出现几率,技能8施放几率,技能8系数,技能8常数,技能9编号,技能9出现几率,技能9施放几率,技能9系数,技能9常数,技能10编号,技能10出现几率,技能10施放几率,技能10系数,技能10常数,技能11编号,技能11出现几率,技能11施放几率,技能11系数,技能11常数,种族,当前生命队伍中最大攻击力系数,当前生命系数,当前生命常数,当前魔法系数,当前魔法常数
24127,天灾恶魂,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,62,40,3,1,4,2,2,0,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,0,0,0,36,36,810,0,820,0,,,,,,,,,,,,,,,,,0,0,17005;17009,180011,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24128,天灾魔王,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,131,48,9,2,10,3,7,4,10,10.6,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,0,0,0,36,36,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,191002,1000,300,1,0.0,191001,1000,300,1,0.0,191003,1000,300,1,0.0,191000,1000,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24129,燃烧战将,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,67,43,3,1,4,2,2,0,10,10.42,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,0,0,0,36,36,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,191002,1000,100,1,0.0,191000,1000,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24130,燃烧战将,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,67,43,3,1,4,2,2,0,10,10.42,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,0,0,0,36,36,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,140001,1000,100,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24131,燃烧战将,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,67,43,3,1,4,2,2,0,10,10.42,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,0,0,0,36,36,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,150001,1000,100,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24132,燃烧战将,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,67,43,3,1,4,2,2,0,10,10.42,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,0,0,0,36,36,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,100,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24133,天灾魔灵,,,1010101,1010131;1010132;1010133;1010135;1010113;1010119,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,62,43,13,9,12,7,5,4,10,10.42,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,0,0,0,36,36,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,150001,1000,100,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24134,外域生物,,,1010101,1010129;1010122;1010145;1010139;1010133;1010117;1010138;1010121,1,,0,5,1,,,1,1,0,0,0,0,1,0,2,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,62,43,13,9,12,7,5,4,10,10.42,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,0,0,0,36,36,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,100,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24135,地痞流氓,师门平定-地皮流氓主怪,,1030029,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,94.4,40.24,7.1,0,5.8,0,3.11,7.88,10.4,10.3,166,200,87,50,55.2,40,30,20,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206001,1000,1000,1,0,206002,1000,1000,1,0,206004,1000,1000,1,0,206005,1000,1000,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24136,地痞流氓,师门平定-地皮流氓主怪,,1030029,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,94.4,40.24,7.1,0,5.8,0,3.11,7.88,10.4,10.3,166,200,87,50,55.2,40,30,20,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206001,1000,1000,1,0,206002,1000,1000,1,0,206004,1000,1000,1,0,206005,1000,1000,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24137,地痞流氓,师门平定-地皮流氓主怪,,1030029,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,150,0,FALSE,0,0,0,0,0,1,90000,150,1000,100,0,94.4,40.24,7.1,0,5.8,0,3.11,7.88,10.4,10.3,166,200,87,50,55.2,40,30,20,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206001,1000,1000,1,0,206002,1000,1000,1,0,206004,1000,1000,1,0,206005,1000,1000,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24138,预留,预留,,1010117,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,76,42,9,3,9,4,4,3,10,10.53,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209221,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24139,预留,预留,,1010107,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,76,42,9,3,9,4,4,3,10,10.53,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209210,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24140,预留,预留,,1010112,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,76,42,9,3,9,4,4,3,10,10.53,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209222,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24141,预留,预留,,1010116,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,76,40,7,0,6,0,3,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209214,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24142,预留,预留,,1010111,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,76,40,7,0,6,0,3,7,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209218,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24143,预留,预留,,1010102,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,76,40,7,0,6,0,3,7,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209223,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24144,迷茫的卡尔,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,114,40,7,0,6,0,3,7,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207003,1000,500,1,0.0,207007,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24145,邪恶的伊库,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,114,40,7,0,6,0,3,7,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207004,1000,500,1,0.0,207008,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24146,暗黑的信徒,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,114,40,7,0,6,0,3,7,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206035,1000,500,1,0.0,207015,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24147,忧郁的卡西,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,114,40,7,0,6,0,3,7,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206036,1000,500,1,0.0,207009,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24148,疯狂的戴夫,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,114,40,7,0,6,0,3,7,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206037,1000,500,1,0.0,207012,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24149,嚣张的杰克,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,114,40,7,0,6,0,3,7,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207010,1000,500,1,0.0,207013,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24150,钢铁侠,,,1010101,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,10,10,12,10,10,10,10,7,10,10.3,170000,100000,7000,4000,2800,4000,2000,900,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,2000,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,161012,1000,1000,1,0.0,161014,1000,1000,1,0.0,207402,1000,1000,1,0.0,150002,1000,500,1,0.0,160000,1000,500,1,0.0,163001,1000,500,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24151,捣乱的加顿,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,25,40,7,0,6,0,3,7,10,10.3,200,200,405,50,324,40,30,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207002,1000,500,1,0.0,207006,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24152,捣乱的卡尔,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,25,40,7,0,6,0,3,7,10,10.3,200,200,405,50,324,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207003,1000,500,1,0.0,207007,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24153,捣乱的伊库,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,25,40,7,0,6,0,3,7,10,10.3,200,200,405,50,324,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207004,1000,500,1,0.0,207008,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24154,捣乱的信徒,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,25,40,7,0,6,0,3,7,10,10.3,200,200,405,50,324,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206035,1000,500,1,0.0,207015,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24155,捣乱的卡西,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,25,40,7,0,6,0,3,7,10,10.3,200,200,405,50,324,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206036,1000,500,1,0.0,207009,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24156,捣乱的戴夫,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,25,40,7,0,6,0,3,7,10,10.3,200,200,405,50,324,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,206037,1000,500,1,0.0,207012,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24157,捣乱的杰克,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,25,40,7,0,6,0,3,7,10,10.3,200,200,405,50,324,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207010,1000,500,1,0.0,207013,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24158,跟随者,,,1020022,1010124;1010113;1010114;1010115;1010112;1010141;1010135,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,57,40,7,0,6,0,3,3,10,10.3,200,200,90,50,57.6,40,30,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,110001,1000,500,1,0.0,120001,1000,500,1,0.0,140001,1000,500,1,0.0,150001,1000,500,1,0.0,160001,1000,500,1,0.0,161001,1000,500,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24354,帮派强盗,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,180,40,7,0,6,0,3,7,10,10.3,150,200,40,30,24,20,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,191001,1000,800,1,0.0,191002,1000,200,1,0.0,191000,1000,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24355,帮派强盗,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,180,40,7,0,6,0,3,7,10,10.3,180,200,50,50,32,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209204,1000,800,1,0.0,209205,1000,200,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24356,帮派强盗,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,180,40,7,0,6,0,3,7,10,10.3,180,200,50,50,32,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209218,1000,800,1,0.0,209219,1000,500,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24357,帮派强盗,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,180,40,7,0,6,0,3,7,10,10.3,180,200,50,50,32,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,191001,1000,800,1,0.0,191002,1000,200,1,0.0,191000,1000,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24358,小跟班,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,57,40,7,0,6,0,3,3,10,10.3,200,200,50,50,32,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207001,1000,500,1,0.0,207005,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
24359,小跟班,,,1020022,,1,,0,5,1,,,1,1,0,0,0,0,1,0,1,0,0,300,0,false,0,0,0,0,0,1,90000,150,1000,100,0,57,40,7,0,6,0,3,3,10,10.3,200,200,50,50,32,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207002,1000,500,1,0.0,207006,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
