"编号","显示名","类型","宝石类型","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","镶嵌效果","镶嵌部位","合成宝石ID","合成成功率","tips特效表情","tips图标","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","使用后是否消耗","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","属性名1","属性值1","属性名2","属性值2","属性名3","属性值3","属性名4","属性值4","属性名5","属性值5","属性名6","属性值6","增加躲闪","增加火系法术吸收几率","增加金系法术吸收几率","增加命中","增加木系法术吸收几率","增加内功防御","增加内功伤害","增加水系法术吸收几率","增加速度","增加土系法术吸收几率","增加外功防御","增加外功伤害","增加真气上限","增加最大生命上限","属性1ID","属性1数值","属性2ID","属性2数值","属性3ID","属性3数值","属性4ID","属性4数值","属性6ID","属性6数值","对应装备类型1","对应装备类型2","对应装备类型3","对应装备类型4","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","可否分解","分解成道具","分解数量","是否稀有","摆摊冻结时间","寻路特殊处理","是否可以一键分解","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5"
"35035","4级红纹石","5","8","FF6DDCF6","1","1263","颗","4","10","3034","true","0","0","效果：","封印命中 +24","35044","100","","stone8","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：40级以上武器"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""镌刻神秘纹路的火红石头，冷静的头脑才能看出蕴含的魔力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","封印命中 +24","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","4级•红纹石","3","9","","","180","42","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","24","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35026","2","1","","","1","","","","",""
"35036","4级神秘石","5","9","FF6DDCF6","1","1264","颗","4","10","3035","true","0","0","效果：","封印抵抗 +16","35045","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：40级以上腰带、鞋子"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""无人知道来历的宝石，对外界施予的咒术有一股神秘的抗力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","封印抵抗 +16","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","4级•神秘石","3","9","","","190","16","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","16","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35027","2","1","","","1","","","","",""
"35037","5级光芒石","5","1","FF6DDCF6","1","1256","颗","5","10","3036","true","0","0","效果：","气血 +200","35046","100","","stone5","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：50级以上衣甲、腰带"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地精华而成的宝石，通体散发着夺目的光彩，令人不敢直视。"" c=""FFFFF2DF"" f=""simhei-11""></T>","气血 +200","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","5级•光芒石","3","9","","","60","200","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","200","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35028","2","1","","","1","","","","",""
"35038","5级太阳石","5","2","FF6DDCF6","1","1257","颗","5","10","3037","true","0","0","效果：","物理伤害 +40","35047","100","","stone4","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：50级以上武器、头盔"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""从上古时期流传至今的“太阳之石”，附有神力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理伤害 +40","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","5级•太阳石","3","9","","","130","40","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","40","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35029","2","1","","","1","","","","",""
"35039","5级月亮石","5","3","FF6DDCF6","1","1258","颗","5","10","3038","true","0","0","效果：","物理防御 +60","35048","100","","stone6","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：50级以上衣甲、头盔"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""月宫流落到人间的宝石，吸取了月之精华。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理防御 +60","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","5级•月亮石","3","9","","","140","60","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","60","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35030","2","1","","","1","","","","",""
"35040","5级舍利子","5","4","FF6DDCF6","1","1259","颗","5","10","3039","true","0","0","效果：","法术伤害 +30","35049","100","","stone7","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：50级以上武器、项链"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""佛在修行中凝结而成的宝石，充溢着无穷的灵力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术伤害 +30","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","5级•舍利子","3","9","","","150","48","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","30","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35031","2","1","","","1","","","","",""
"35041","5级翡翠石","5","5","FF6DDCF6","1","1260","颗","5","10","3040","true","0","0","效果：","法术防御 +40","35050","100","","stone9","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：50级以上衣甲、项链"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""自然孕育出的绿色宝石，布满变幻莫测的纹路。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术防御 +40","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","5级•翡翠石","3","9","","","160","40","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","40","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35032","2","1","","","1","","","","",""
"35042","5级黑宝石","5","6","FF6DDCF6","1","1261","颗","5","10","3041","true","0","0","效果：","速度 +40","35051","100","","stone8","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：50级以上腰带、鞋子"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""坚硬无比的宝石：表面看起来毫不起眼，实际却蕴涵着巨大力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","速度 +40","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","5级•黑宝石","3","9","","","200","40","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","40","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35033","2","1","","","1","","","","",""
"35043","5级昆仑玉","5","7","FF6DDCF6","1","1262","颗","5","10","3042","true","0","0","效果：","治疗强度 +40","35052","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：50级以上武器、衣甲"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""质地细润，淡雅清爽，产自昆仑山之东，抚之心旷神怡。"" c=""FFFFF2DF"" f=""simhei-11""></T>","治疗强度 +40","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","5级•昆仑玉","3","9","","","170","64","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170","40","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35034","2","1","","","1","","","","",""
"35044","5级红纹石","5","8","FF6DDCF6","1","1263","颗","5","10","3043","true","0","0","效果：","封印命中 +30","35053","100","","stone8","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：50级以上武器"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""镌刻神秘纹路的火红石头，冷静的头脑才能看出蕴含的魔力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","封印命中 +30","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","5级•红纹石","3","9","","","180","48","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","30","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35035","2","1","","","1","","","","",""
"35045","5级神秘石","5","9","FF6DDCF6","1","1264","颗","5","10","3044","true","0","0","效果：","封印抵抗 +20","35054","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：50级以上腰带、鞋子"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""无人知道来历的宝石，对外界施予的咒术有一股神秘的抗力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","封印抵抗 +20","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","5级•神秘石","3","9","","","190","20","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","20","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35036","2","1","","","1","","","","",""
"35046","6级光芒石","5","1","FF6DDCF6","1","1256","颗","6","10","3045","true","0","0","效果：","气血 +240","35055","100","","stone5","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上衣甲、腰带"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地精华而成的宝石，通体散发着夺目的光彩，令人不敢直视。"" c=""FFFFF2DF"" f=""simhei-11""></T>","气血 +240","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","6级•光芒石","3","9","","","60","240","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","240","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35037","2","1","","","1","","","","",""
"35047","6级太阳石","5","2","FF6DDCF6","1","1257","颗","6","10","3046","true","0","0","效果：","物理伤害 +48","35056","100","","stone4","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上武器、头盔"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""从上古时期流传至今的“太阳之石”，附有神力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理伤害 +48","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","6级•太阳石","3","9","","","130","48","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","48","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35038","2","1","","","1","","","","",""
"35048","6级月亮石","5","3","FF6DDCF6","1","1258","颗","6","10","3047","true","0","0","效果：","物理防御 +72","35057","100","","stone6","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上衣甲、头盔"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""月宫流落到人间的宝石，吸取了月之精华。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理防御 +72","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","6级•月亮石","3","9","","","140","72","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","72","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35039","2","1","","","1","","","","",""
"35049","6级舍利子","5","4","FF6DDCF6","1","1259","颗","6","10","3048","true","0","0","效果：","法术伤害 +36","35058","100","","stone7","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上武器、项链"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""佛在修行中凝结而成的宝石，充溢着无穷的灵力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术伤害 +36","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","6级•舍利子","3","9","","","150","54","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","36","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35040","2","1","","","1","","","","",""
"35050","6级翡翠石","5","5","FF6DDCF6","1","1260","颗","6","10","3049","true","0","0","效果：","法术防御 +48","35059","100","","stone9","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上衣甲、项链"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""自然孕育出的绿色宝石，布满变幻莫测的纹路。"" c=""FFFFF2DF"" f=""simhei-11""></T>","法术防御 +48","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","6级•翡翠石","3","9","","","160","48","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","48","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35041","2","1","","","1","","","","",""
"35051","6级黑宝石","5","6","FF6DDCF6","1","1261","颗","6","10","3050","true","0","0","效果：","速度 +48","35060","100","","stone8","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上腰带、鞋子"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""坚硬无比的宝石：表面看起来毫不起眼，实际却蕴涵着巨大力量。"" c=""FFFFF2DF"" f=""simhei-11""></T>","速度 +48","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","6级•黑宝石","3","9","","","200","48","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","48","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35042","2","1","","","1","","","","",""
"35052","6级昆仑玉","5","7","FF6DDCF6","1","1262","颗","6","10","3051","true","0","0","效果：","治疗强度 +48","35061","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上武器、衣甲"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""质地细润，淡雅清爽，产自昆仑山之东，抚之心旷神怡。"" c=""FFFFF2DF"" f=""simhei-11""></T>","治疗强度 +48","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","6级•昆仑玉","3","9","","","170","72","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170","48","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35043","2","1","","","1","","","","",""
"35053","6级红纹石","5","8","FF6DDCF6","1","1263","颗","6","10","3052","true","0","0","效果：","封印命中 +36","35062","100","","stone8","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上武器"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""镌刻神秘纹路的火红石头，冷静的头脑才能看出蕴含的魔力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","封印命中 +36","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","6级•红纹石","3","9","","","180","54","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","36","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35044","2","1","","","1","","","","",""
"35054","6级神秘石","5","9","FF6DDCF6","1","1264","颗","6","10","3053","true","0","0","效果：","封印抵抗 +24","35063","100","","stone3","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上腰带、鞋子"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""无人知道来历的宝石，对外界施予的咒术有一股神秘的抗力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","封印抵抗 +24","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","6级•神秘石","3","9","","","190","24","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","24","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35045","2","1","","","1","","","","",""
"35055","7级光芒石","5","1","FF6DDCF6","1","1256","颗","7","10","3054","true","0","0","效果：","气血 +280","35064","100","","stone5","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上衣甲、腰带"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""聚天地精华而成的宝石，通体散发着夺目的光彩，令人不敢直视。"" c=""FFFFF2DF"" f=""simhei-11""></T>","气血 +280","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","7级•光芒石","3","9","","","60","280","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","280","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35046","2","1","","","1","","","","",""
"35056","7级太阳石","5","2","FF6DDCF6","1","1257","颗","7","10","3055","true","0","0","效果：","物理伤害 +56","35065","100","","stone4","0","0","false","false","false","0","0","1","1","99999","0","0","5000000","<T t=""镶嵌：60级以上武器、头盔"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><B></B><T t=""从上古时期流传至今的“太阳之石”，附有神力。"" c=""FFFFF2DF"" f=""simhei-11""></T>","物理伤害 +56","2","161506","使用方法:打开强化界面进行宝石镶嵌","宝石","7级•太阳石","3","9","","","130","56","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","56","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35047","2","1","","","1","","","","",""
