"序号","物品类型","id","备注名","逻辑类型","珍品","值1","显示1","区间1","区间2","区间3","区间4","区间5","区间6","区间7","区间8","区间9","区间10","区间11","区间12","2级菜单ID","1级菜单ID","默认货币类型","默认价格1","默认价格2","默认价格3","默认价格4","默认价格5","默认价格6","默认价格7","默认价格8","默认价格9","默认价格10","默认价格11","基准成交量","基准挂单量","可见等级","可购买等级下限","可购买等级上限","价格上限","价格下限","浮动价格系数","是否可以摆摊上架",""
"2083","3","6130109","130级环圈","2","1","6130109","130级","","","","","","","","","","","","","208","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2084","3","6140109","140级环圈","2","1","6140109","140级","","","","","","","","","","","","","208","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2085","3","6150109","150级环圈","2","1","6150109","150级","","","","","","","","","","","","","208","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2086","3","6160109","160级环圈","2","1","6160109","160级","","","","","","","","","","","","","208","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2090","3","6100110","100级弓","2","1","6100110","100级","","","","","","","","","","","","","209","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2091","3","6110110","110级弓","2","1","6110110","110级","","","","","","","","","","","","","209","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2092","3","6120110","120级弓","2","1","6120110","120级","","","","","","","","","","","","","209","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2093","3","6130110","130级弓","2","1","6130110","130级","","","","","","","","","","","","","209","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2094","3","6140110","140级弓","2","1","6140110","140级","","","","","","","","","","","","","209","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2095","3","6150110","150级弓","2","1","6150110","150级","","","","","","","","","","","","","209","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2096","3","6160110","160级弓","2","1","6160110","160级","","","","","","","","","","","","","209","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2100","3","6100111","100级飘带","2","1","6100111","100级","","","","","","","","","","","","","210","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2101","3","6110111","110级飘带","2","1","6110111","110级","","","","","","","","","","","","","210","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2102","3","6120111","120级飘带","2","1","6120111","120级","","","","","","","","","","","","","210","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2103","3","6130111","130级飘带","2","1","6130111","130级","","","","","","","","","","","","","210","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2104","3","6140111","140级飘带","2","1","6140111","140级","","","","","","","","","","","","","210","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2105","3","6150111","150级飘带","2","1","6150111","150级","","","","","","","","","","","","","210","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2106","3","6160111","160级飘带","2","1","6160111","160级","","","","","","","","","","","","","210","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2110","3","6100112","100级宝珠","2","1","6100112","100级","","","","","","","","","","","","","211","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2111","3","6110112","110级宝珠","2","1","6110112","110级","","","","","","","","","","","","","211","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2112","3","6120112","120级宝珠","2","1","6120112","120级","","","","","","","","","","","","","211","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2113","3","6130112","130级宝珠","2","1","6130112","130级","","","","","","","","","","","","","211","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2114","3","6140112","140级宝珠","2","1","6140112","140级","","","","","","","","","","","","","211","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2115","3","6150112","150级宝珠","2","1","6150112","150级","","","","","","","","","","","","","211","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2116","3","6160112","160级宝珠","2","1","6160112","160级","","","","","","","","","","","","","211","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2120","3","6100113","100级长刀","2","1","6100113","100级","","","","","","","","","","","","","212","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2121","3","6110113","110级长刀","2","1","6110113","110级","","","","","","","","","","","","","212","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2122","3","6120113","120级长刀","2","1","6120113","120级","","","","","","","","","","","","","212","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2123","3","6130113","130级长刀","2","1","6130113","130级","","","","","","","","","","","","","212","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2124","3","6140113","140级长刀","2","1","6140113","140级","","","","","","","","","","","","","212","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2125","3","6150113","150级长刀","2","1","6150113","150级","","","","","","","","","","","","","212","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2126","3","6160113","160级长刀","2","1","6160113","160级","","","","","","","","","","","","","212","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2130","3","6100114","100级双短剑","2","1","6100114","100级","","","","","","","","","","","","","213","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2131","3","6110114","110级双短剑","2","1","6110114","110级","","","","","","","","","","","","","213","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2132","3","6120114","120级双短剑","2","1","6120114","120级","","","","","","","","","","","","","213","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2133","3","6130114","130级双短剑","2","1","6130114","130级","","","","","","","","","","","","","213","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2134","3","6140114","140级双短剑","2","1","6140114","140级","","","","","","","","","","","","","213","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2135","3","6150114","150级双短剑","2","1","6150114","150级","","","","","","","","","","","","","213","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2136","3","6160114","160级双短剑","2","1","6160114","160级","","","","","","","","","","","","","213","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2140","3","6100115","100级降魔杵","2","1","6100115","100级","","","","","","","","","","","","","214","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2141","3","6110115","110级降魔杵","2","1","6110115","110级","","","","","","","","","","","","","214","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2142","3","6120115","120级降魔杵","2","1","6120115","120级","","","","","","","","","","","","","214","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2143","3","6130115","130级降魔杵","2","1","6130115","130级","","","","","","","","","","","","","214","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2144","3","6140115","140级降魔杵","2","1","6140115","140级","","","","","","","","","","","","","214","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2145","3","6150115","150级降魔杵","2","1","6150115","150级","","","","","","","","","","","","","214","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2146","3","6160115","160级降魔杵","2","1","6160115","160级","","","","","","","","","","","","","214","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2150","3","6100116","100级法杖","2","1","6100116","100级","","","","","","","","","","","","","215","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2151","3","6110116","110级法杖","2","1","6110116","110级","","","","","","","","","","","","","215","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2152","3","6120116","120级法杖","2","1","6120116","120级","","","","","","","","","","","","","215","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2153","3","6130116","130级法杖","2","1","6130116","130级","","","","","","","","","","","","","215","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2154","3","6140116","140级法杖","2","1","6140116","140级","","","","","","","","","","","","","215","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2155","3","6150116","150级法杖","2","1","6150116","150级","","","","","","","","","","","","","215","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2156","3","6160116","160级法杖","2","1","6160116","160级","","","","","","","","","","","","","215","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2160","3","6100117","100级弯刀","2","1","6100117","100级","","","","","","","","","","","","","216","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2161","3","6110117","110级弯刀","2","1","6110117","110级","","","","","","","","","","","","","216","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2162","3","6120117","120级弯刀","2","1","6120117","120级","","","","","","","","","","","","","216","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2163","3","6130117","130级弯刀","2","1","6130117","130级","","","","","","","","","","","","","216","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2164","3","6140117","140级弯刀","2","1","6140117","140级","","","","","","","","","","","","","216","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2165","3","6150117","150级弯刀","2","1","6150117","150级","","","","","","","","","","","","","216","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2166","3","6160117","160级弯刀","2","1","6160117","160级","","","","","","","","","","","","","216","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2170","3","6100220","100级男衣","2","1","6100220","100级","","","","","","","","","","","","","217","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2171","3","6110220","110级男衣","2","1","6110220","110级","","","","","","","","","","","","","217","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2172","3","6120220","120级男衣","2","1","6120220","120级","","","","","","","","","","","","","217","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2173","3","6130220","130级男衣","2","1","6130220","130级","","","","","","","","","","","","","217","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2174","3","6140220","140级男衣","2","1","6140220","140级","","","","","","","","","","","","","217","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2175","3","6150220","150级男衣","2","1","6150220","150级","","","","","","","","","","","","","217","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
"2176","3","6160220","160级男衣","2","1","6160220","160级","","","","","","","","","","","","","217","3","2","","","","","","","","","","","","5","10","1","1","300","2.5","0.6","0.1","1",""
