编号,名称,策划备注（战斗ID用途）,称谓,造型id,随机造型id,显示血量,显示大血条,显示等级,战斗单位类型,怪物类型,特殊类型,职业,类型,大小比例,area1colour,area2colour,是否倒地,对应宠物,颜色几率id,是否绑定,等级模式,NPC等级,怪物匹配最小等级,怪物匹配最大等级,能否捕捉,能否捕捉2,捕捉几率,逃跑几率,免疫状态id,控制几率修正,被控制几率修正,最大生命队伍中最大攻击力系数,进战斗默认连击点,怒气上限,进战斗默认怒气,命中系数,命中常数,最大生命系数,最大魔法系数,物攻系数,物防系数,法攻系数,法防系数,速度系数,治疗强度系数,控制命中系数,控制抗性系数,最大生命常数,最大魔法常数,物攻常数,物防常数,法攻常数,法防常数,速度常数,治疗强度常数,控制命中常数,控制抗性常数,物理暴击系数,物理抗暴系数,物理暴伤系数,法术暴击系数,法术抗暴系数,法术暴伤系数,治疗暴击系数,治疗暴击量系数,物理穿透系数,物理抵抗系数,法术穿透系数,法术抵抗系数,治疗加深系数,被治疗加深系数,控制加成系数,控制免疫系数,物理暴击常数,物理抗暴常数,物理暴伤常数,法术暴击常数,法术抗暴常数,法术暴伤常数,治疗暴击常数,治疗暴击量常数,物理穿透常数,物理抵抗常数,法术穿透常数,法术抵抗常数,治疗加深常数,被治疗加深常数,控制加成常数,控制免疫常数,额外属性1ID,额外属性1数值,额外属性2ID,额外属性2数值,额外属性3ID,额外属性3数值,额外属性4ID,额外属性4数值,额外属性5ID,额外属性5数值,额外属性6ID,额外属性6数值,额外属性7ID,额外属性7数值,额外属性8ID,额外属性8数值,额外属性9ID,额外属性9数值,额外属性10ID,额外属性10数值,反击几率,反击伤害系数,AI编号,技能1编号,技能1出现几率,技能1施放几率,技能1系数,技能1常数,技能2编号,技能2出现几率,技能2施放几率,技能2系数,技能2常数,技能3编号,技能3出现几率,技能3施放几率,技能3系数,技能3常数,技能4编号,技能4出现几率,技能4施放几率,技能4系数,技能4常数,技能5编号,技能5出现几率,技能5施放几率,技能5系数,技能5常数,技能6编号,技能6出现几率,技能6施放几率,技能6系数,技能6常数,技能7编号,技能7出现几率,技能7施放几率,技能7系数,技能7常数,是否远程,种族,当前生命队伍中最大攻击力系数,当前生命系数,当前生命常数,当前魔法系数,当前魔法常数
29504,尾随者,8502,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,1,4,4,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,257,240,111,50,91,40,39,23,10,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,1,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29505,劣人,8502,,1011101,,1,,0,5,1,,13,4,1,0,0,1,0,1,0,4,5,0,150,0,false,0,0,0,0,0,0.1,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,257,240,111,50,91,40,34,23,10,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,731000,1000,0,1,0.0,731001,1000,1000,1,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29506,妖风,8502,,1100604,,1,,0,5,1,,,4,1,2,2,0,0,1,0,4,4,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,200000,2000,10,10000,10,10000,2000,23,10,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16002;16003;16004,191002,1000,1000,1,0.0,191000,1000,0,1,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29507,尾随者,8502被揍,,1011101,,1,,0,5,1,,,4,1,0,0,0,0,1,1,4,4,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,257,240,111,50,91,40,34,23,10,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,1,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29508,小白龙,8502,,1011101,,1,,0,5,1,,11,4,1,0,0,1,0,1,0,4,4,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,257,240,111,50,91,40,34,23,10,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,713001,1000,1000,1,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29509,显圣真君•杨戬,8502,,1020024,,1,,0,5,1,,16,4,1,0,0,1,0,1,0,4,4,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,100000,100000,18000,100000,18000,100000,100000,23,10,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16005,110003,1000,1000,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29510,小白龙,8503,,1011101,,1,,0,5,1,,11,4,1,0,0,1,0,1,0,4,6,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,257,240,111,50,91,40,39,23,10,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16058,713001,1000,1000,1,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29511,观音姐姐,8503,,1011101,,1,,0,5,1,,16,4,1,0,0,1,0,1,0,4,6,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,257,240,111,50,91,40,39,23,10,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,20033,761001,1000,1000,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29512,发狂的野猪,8503,,1100002,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,4,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,800,243,112,50,92,40,2000,27,11,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16059,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29513,发狂的野猪,第一只,,1100002,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,4,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,800,243,112,50,92,40,27,27,11,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16061,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29514,发狂的野猪,第二只,,1100002,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,4,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1000,243,112,50,92,40,27,27,11,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16061,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29515,发狂的老虎,第三只,,1100103,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,4,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1200,243,112,50,92,40,27,27,11,10,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16062,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29522,蜃蛇,8504,,1100605,,1,,0,5,1,,,4,1,0,0,0,0,1,0,1,7,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,2000000,200,100,50,80,40,2000,20,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16063;16064,420008,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,0,0,0,0,0,0
29523,蜃蛇,8504,,1100605,,1,,0,5,1,,,4,1,0,0,1,0,1,0,1,7,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,20,43.06,2,0,2,0,7.48,3.71,10.56,10.42,1800,200,120,50,80,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16070;16071,209201,1000,500,1,0.0,209204,1000,500,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,0,0,0,0,0,0
29524,魔化的天兵,8504,,1100802,,1,,0,5,1,,,4,1,4,4,0,0,1,0,1,7,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,20,43.06,2,0,2,0,7.48,3.71,10.56,10.42,1600,200,120,50,80,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209210,1000,1000,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,0,0,0,0,0,0
29525,魔化的天兵,8504,,1100802,,1,,0,5,1,,,4,1,4,4,0,0,1,0,1,7,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,20,43.06,2,0,2,0,7.48,3.71,10.56,10.42,1600,200,120,50,80,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209205,1000,1000,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29526,魔化的天兵,8504,,1100802,,1,,0,5,1,,,4,1,0,0,0,0,1,0,1,7,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,20,43.06,2,0,2,0,7.48,3.71,10.56,10.42,1600,200,120,50,80,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209214,1000,1000,1,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29527,魔化的天兵,8504,,1100802,,1,,0,5,1,,,4,1,0,0,0,0,1,0,1,7,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,20,43.06,2,0,2,0,4.03,3.71,10.56,10.42,1600,200,120,50,80,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,191001,1000,1000,1,0.0,191000,1000,0,1,0,0,0,0,0,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29528,强盗头目,8504,,1020022,,1,,0,5,1,,,4,1,1,1,0,0,1,0,1,40,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,2000,2000,120,120,80,120,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209204,1000,500,1,0.0,209205,1000,500,1,0.0,0,0,0,0,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29530,小弟,8505,,1020022,,1,,0,5,1,,,4,1,0,0,0,0,1,0,1,40,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,2000,2000,120,120,98,120,100,25,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209204,1000,500,1,0.0,209205,1000,500,1,0.0,0,0,0,0,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29531,媛媛,8505,,1011104,,1,,0,5,1,,,4,1,3,3,0,0,1,0,4,109,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,30000,3000,300,500,300,500,1000,20,1000,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16058;16067;16068;16069,209220,1000,1000,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29532,媛媛的九色鹿,8505,,1200003,,1,,0,5,1,,,4,1,0,0,0,0,1,0,1,60,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,20000,3000,300,50,187,50,300,20,0,9999,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,207202,1000,1000,1,0.0,206006,1000,0,0,0.0,206007,1000,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29533,劫镖强盗,狮驼,,1020022,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,40,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1600,2500,90,122,90,112,240,24,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45000,191001,1000,500,1,0.0,191002,1000,500,1,0.0,191000,1000,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29534,强盗同伙,大唐,,1020022,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,40,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1600,2500,90,122,90,122,200,24,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45000,209204,1000,500,1,0.0,209205,1000,500,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29535,强盗同伙,龙宫,,1020022,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,40,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1600,2500,90,68,90,133,150,24,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45000,209210,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29536,强盗同伙,魔王,,1020022,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,40,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1600,2500,90,68,90,133,150,24,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45000,209214,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29537,强盗同伙,月宫,,1020022,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,40,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1600,2500,90,122,90,107,180,24,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45000,209218,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29538,强盗同伙,普通攻击,,1020022,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,40,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1600,2500,90,122,90,107,180,24,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45000,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29539,强盗同伙,普通攻击,,1020022,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,40,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1600,2500,90,122,90,107,180,24,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45000,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29540,贪吃鬼夜叉,8506,,1100701,,1,,0,5,1,,,4,1,0,0,1,0,1,0,4,60,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1800,2500,188,122,122,214,247,115,104,103,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45001,209204,1000,500,1,0.0,209205,1000,500,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29541,龙女恶鬼,8506,,1100503,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,60,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1800,2500,188,122,122,214,122,115,104,103,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45002,207006,1000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29542,马面恶鬼,8506,,1100302,,1,,0,5,1,,,4,1,0,0,0,0,1,0,4,60,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1800,2500,188,122,122,214,167,115,104,103,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,191001,1000,500,1,0.0,191002,1000,500,1,0.0,191000,1000,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29550,牛头恶鬼,8507,,1100301,,1,,0,5,1,,,4,1,0,0,1,0,1,0,4,60,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1800,2500,188,122,122,214,117,115,104,103,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,209210,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29551,花妖恶鬼,8507,,1100202,,1,,0,5,1,,,4,1,0,0,1,0,1,0,4,60,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1800,2500,188,122,122,214,114,115,104,103,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,45005,207007,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29552,林老汉,8507,,1011101,,1,,0,5,1,,11,4,1,0,0,1,0,1,0,4,16,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,961,602,208,50,186,40,66,69,104,103,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16041,713001,1000,1000,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29553,观音姐姐,8507,,1011101,,1,,0,5,1,,16,4,1,0,0,1,0,1,0,4,16,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,961,602,208,50,186,40,66,69,104,103,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,20000,761001,1000,1000,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29554,猪族统领,8507,,1011101,,1,,0,5,1,,,4,1.2,1,0,1,0,1,0,4,18,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1342,602,208,50,186,40,66,99,104,103,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,16040,110001,1000,300,1,0.0,110001,1000,150,1,0.0,110003,1000,150,1,0.0,110004,1000,400,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29555,野猪人,8507,,1011101,,1,,0,5,1,,,4,1,2,0,0,0,1,0,4,18,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,961,602,208,50,186,40,66,69,104,103,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
29560,劣人,8508,,1011101,,1,,0,5,1,,13,4,1,0,0,0,0,1,0,4,17,0,150,0,false,0,0,0,0,0,0.0,1,150,150,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1027,631,223,50,198,40,70,74,106,104,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,820,0,,,,,,,,,,,,,,,,,0,0,,731000,1000,0,1,0.0,731001,1000,1000,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0,0,0,0.0,0.0,,,,,,,0,0,0,0,0,0
