id,备注,职业贡献奖励,节日积分奖励,公会贡献奖励,公会任务贡献资金,公会任务个人分红,经验奖励,宠物经验奖励,游戏币奖励,金币奖励,信用值比例,信用值额外,声望,必给物品1类ID,必给物品1类数量,必给物品1类属性,必给物品1类属性值,必给物品2类ID,必给物品2类数量,必给物品2类属性,必给物品2类属性值,必给物品3类ID,必给物品3类数量,必给物品3类属性,必给物品3类属性值,必给物品4类ID,必给物品4类数量,必给物品4类属性,必给物品4类属性值,物品1类,物品2类,物品3类,物品4类,物品5类,物品6类,物品7类,物品8类,物品9类,物品10类,物品11类,物品12类,物品13类,物品14类,物品15类,物品16类,物品1类数量,物品2类数量,物品3类数量,物品4类数量,物品5类数量,物品6类数量,物品7类数量,物品8类数量,物品9类数量,物品10类数量,物品11类数量,物品12类数量,物品13类数量,物品14类数量,物品15类数量,物品16类数量,物品1类掉率,物品2类掉率,物品3类掉率,物品4类掉率,物品5类掉率,物品6类掉率,物品7类掉率,物品8类掉率,物品9类掉率,物品10类掉率,物品11类掉率,物品12类掉率,物品13类掉率,物品14类掉率,物品15类掉率,物品16类掉率,获得概率,总概率,随机方式,是否绑定,公告物品id,公告编号,是否发队伍提示,是否触发盈福经验,是否放入临时包裹,是否共享掉落,产出装备途径,定时活动id,服务器获得上限,上限清除方式,提示物品id,提示编号,提示类型,MergeServer,掉落随机1次几率,掉落随机2次几率,掉落随机3次几率,是否受服务器等级衰减,是否受服务器等级加成,获得声望提示
5920,智慧试炼决赛-宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200062,200066,200068,200075,200205,200175,200177,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,50,200,100,10,100,2,80,,,,,,,,,,542,542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5930,智慧试炼决赛第1名,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,200181,200074,200071,200183,200205,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,200,200,100,300,200,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5940,智慧试炼决赛第2名,,,,,,,,150000,,,,,,,,,,,,,,,,,,,,,200181,200074,200071,200183,200205,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,150,200,150,300,200,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5950,智慧试炼决赛第3名,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,200181,200074,200071,200183,200205,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,100,200,200,300,200,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5960,职业闯关0,,,,,,"400*RoleLv*1.215*(0.85+0.03*((Time-1)%9+1))*(0.9+0.1*(floor((Time-1)/9)+1))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","5000*RoleLv*0.049*(0.85+0.03*((Time-1)%9+1))*(0.9+0.1*(floor((Time-1)/9)+1))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","1000*RoleLv*0.194*(0.85+0.03*((Time-1)%9+1))*(0.9+0.1*(floor((Time-1)/9)+1))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",(1*RoleLv*1)*(random()*(1.02-0.98)+0.98),1,1.38*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200063,200064,200069,200070,200071,200072,200074,200075,200180,200181,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,2275,1517,379,126,126,5,39,117,758,3,,,,,,,5345,10000,0,0,311001;311002;311003;311004;311005;311006;311007;311008;311009;311010;311011;311012;311013;311014;311015;311016;311017;311018;311019;311020;311021;311022;311023;311024;311025;311026;311027;311028;311029;311030;311031;311032;311033;311034;311035;311036;311037;311075;311076;311077;311078;311038;311039;311040;311041;311042;311043;311044;311045;311046;311047;311048;311049;311050;311051;311052;311053;311054;311055;311056;311057;311058;311059;311060;311061;311062;311063;311064;311065;311066;311067;311068;311069;311070;311071;311072;311073;311074;311079;311080;311081;311082;331350;331351;331301;35010;35011;35012;35013;35014;35015;35016;35017;35018,160448,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
5961,职业闯关盈福经验,,,,,,400*RoleLv*1.215*(0.88+0.03),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10000,0,0,311001;311002;311003;311004;311005;311006;311007;311008;311009;311010;311011;311012;311013;311014;311015;311016;311017;311018;311019;311020;311021;311022;311023;311024;311025;311026;311027;311028;311029;311030;311031;311032;311033;311034;311035;311036;311037;311075;311076;311077;311078;311038;311039;311040;311041;311042;311043;311044;311045;311046;311047;311048;311049;311050;311051;311052;311053;311054;311055;311056;311057;311058;311059;311060;311061;311062;311063;311064;311065;311066;311067;311068;311069;311070;311071;311072;311073;311074;311079;311080;311081;311082;331350;331351;331301;35010;35011;35012;35013;35014;35015;35016;35017;35018,160448,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
5970,职业闯关第1名,,,,,,(400*RoleLv*1.215*2)*(random()*(1.02-0.98)+0.98),(5000*RoleLv*0.049*2)*(random()*(1.02-0.98)+0.98),(1000*RoleLv*0.194*2)*(random()*(1.02-0.98)+0.98),,,,,200220,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,1000,1000,0,0,331350;331351;311001;311002;311006;311007;331301,160431,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,1,
5980,职业闯关第2名,,,,,,(400*RoleLv*1.215*1.5)*(random()*(1.02-0.98)+0.98),(5000*RoleLv*0.049*1.5)*(random()*(1.02-0.98)+0.98),(1000*RoleLv*0.194*1.5)*(random()*(1.02-0.98)+0.98),,,,,200221,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,1000,1000,0,0,331350;331351;311003;311004;311008;311009;331301,160431,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,1,
5990,职业闯关第3名,,,,,,(400*RoleLv*1.215*1)*(random()*(1.02-0.98)+0.98),(5000*RoleLv*0.049*1)*(random()*(1.02-0.98)+0.98),(1000*RoleLv*0.194*1)*(random()*(1.02-0.98)+0.98),,,,,200222,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,1000,1000,0,0,331350;331351;311002;311005;311007;311010;331301,160431,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,1,
6000,1v1竞技场40级-赢0,,,,,,(400*RoleLv*0.628*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.717*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,3.4*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200175,200189,200080,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,67,27,7,40,40,,,,,,,,,,,,181,1000,0,0,0,162019,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6010,1v1竞技场50级-赢0,,,,,,(400*RoleLv*0.628*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.717*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,3.4*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200175,200190,200081,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,67,27,7,27,27,,,,,,,,,,,,155,1000,0,0,0,162019,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6020,1v1竞技场60级-赢0,,,,,,(400*RoleLv*0.628*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.717*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,3.4*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200175,200191,200082,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,67,27,7,13,13,,,,,,,,,,,,127,1000,0,0,0,162019,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6030,1v1竞技场70级以上-赢0,,,,,,(400*RoleLv*0.628*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.717*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,3.4*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200175,200192,200083,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,67,27,7,7,7,,,,,,,,,,,,115,1000,0,0,0,162019,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6040,1v1竞技场40级-输0,,,,,,(400*RoleLv*0.628*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6050,1v1竞技场50级-输0,,,,,,(400*RoleLv*0.628*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6060,1v1竞技场60级-输0,,,,,,(400*RoleLv*0.628*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6070,1v1竞技场70级以上-输0,,,,,,(400*RoleLv*0.628*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6080,1v1竞技场首胜礼包,,,,,,(400*RoleLv*0.628*2)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*2)*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.717*2*2)*(random()*(1.02-0.98)+0.98),1,,,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,67,27,13,27,80,7,,,,,,,,,,,221,1000,0,0,0,162019,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6081,1v1竞技场5战礼包,,,,,,(400*RoleLv*0.628*2)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.215*2)*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.717*2*2)*(random()*(1.02-0.98)+0.98),1,,,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,67,27,13,27,80,7,,,,,,,,,,,221,1000,0,0,0,162019,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6082,1v1竞技场盈福经验,,,,,,(400*RoleLv*0.628*0.6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6090,3v3竞技场40级-赢0,,,,,,(400*RoleLv*0.678*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.775*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,2.22*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,200189,200080,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,44,18,9,18,53,4,27,27,,,,,,,,,200,1000,0,0,0,162020,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6100,3v3竞技场50级-赢0,,,,,,(400*RoleLv*0.678*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.775*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,2.22*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,200190,200081,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,44,18,9,18,53,4,18,18,,,,,,,,,182,1000,0,0,0,162020,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6110,3v3竞技场60级-赢0,,,,,,(400*RoleLv*0.678*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.775*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,2.22*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,200191,200082,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,44,18,9,18,53,4,9,9,,,,,,,,,164,1000,0,0,0,162020,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6120,3v3竞技场70级以上-赢0,,,,,,(400*RoleLv*0.678*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.775*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,2.22*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,200192,200083,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,44,18,9,18,53,4,4,4,,,,,,,,,154,1000,0,0,0,162020,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6130,3v3竞技场40级-输0,,,,,,(400*RoleLv*0.678*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6140,3v3竞技场50级-输0,,,,,,(400*RoleLv*0.678*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6150,3v3竞技场60级-输0,,,,,,(400*RoleLv*0.678*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6160,3v3竞技场70级以上-输0,,,,,,(400*RoleLv*0.678*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6170,3v3竞技场首胜礼包,,,,,,(400*RoleLv*0.678*2)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*2)*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.775*2*2)*(random()*(1.02-0.98)+0.98),1,,,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,44,18,9,18,53,4,,,,,,,,,,,146,1000,0,0,0,162020,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6171,3v3竞技场10战礼包,,,,,,(400*RoleLv*0.678*2)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*2)*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.775*2*2)*(random()*(1.02-0.98)+0.98),1,,,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,44,18,9,18,53,4,,,,,,,,,,,146,1000,0,0,0,162020,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6172,3v3竞技场5胜礼包,,,,,,(400*RoleLv*0.678*2)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.232*2)*(random()*(1.02-0.98)+0.98),(1*RoleLv*0.775*2*2)*(random()*(1.02-0.98)+0.98),1,,,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,44,18,9,18,53,4,,,,,,,,,,,146,1000,0,0,0,162020,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6173,3v3竞技场盈福经验,,,,,,(400*RoleLv*0.678*0.6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6180,5v5竞技场40级-赢0,,,,,,(400*RoleLv*1.099*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.377*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*1.256*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,3.4*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200071,200072,200062,200175,200189,200080,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,111,44,22,5,133,11,67,67,,,,,,,,,460,1000,0,0,0,172033,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6190,5v5竞技场50级-赢0,,,,,,(400*RoleLv*1.099*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.377*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*1.256*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,3.4*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200071,200072,200062,200175,200190,200081,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,111,44,22,5,133,11,44,44,,,,,,,,,414,1000,0,0,0,172033,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6200,5v5竞技场60级-赢0,,,,,,(400*RoleLv*1.099*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.377*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*1.256*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,3.4*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200071,200072,200062,200175,200191,200082,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,111,44,22,5,133,11,22,22,,,,,,,,,370,1000,0,0,0,172033,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6210,5v5竞技场70级以上-赢0,,,,,,(400*RoleLv*1.099*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.377*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),(1*RoleLv*1.256*2*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1)))*(random()*(1.02-0.98)+0.98),1,3.4*RoleLv*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,200068,200069,200071,200072,200062,200175,200192,200083,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,111,44,22,5,133,11,11,11,,,,,,,,,348,1000,0,0,0,172033,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6220,5v5竞技场40级-输0,,,,,,(400*RoleLv*1.099*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.377*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6230,5v5竞技场50级-输0,,,,,,(400*RoleLv*1.099*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.377*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6240,5v5竞技场60级-输0,,,,,,(400*RoleLv*1.099*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.377*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6250,5v5竞技场70级以上-输0,,,,,,(400*RoleLv*1.099*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.377*(0.95+0.05*(PVPCnt+1))*(0.95+0.05*(PVPTargetCnt+1))*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,1,
6251,5v5竞技场首胜礼包,,,,,,(400*RoleLv*1.099*3)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.377*3)*(random()*(1.02-0.98)+0.98),(1*RoleLv*1.256*2*2)*(random()*(1.02-0.98)+0.98),1,,,,,,,,,,,,,,,,,,,200068,200069,200071,200074,200075,200175,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,67,27,13,27,133,7,,,,,,,,,,,274,1000,0,0,0,172033,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,1,
